date,value_only,combined_static
2019-07-01,1.0,1.0
2019-07-02,1.0,1.0
2019-07-03,1.0,1.0
2019-07-05,1.0,1.0
2019-07-08,1.0,1.0
2019-07-09,1.0,1.0
2019-07-10,1.0,1.0
2019-07-11,1.0,1.0
2019-07-12,1.0,1.0
2019-07-15,1.0,1.0
2019-07-16,1.0,1.0
2019-07-17,1.0,1.0
2019-07-18,1.0,1.0
2019-07-19,1.0,1.0
2019-07-22,1.0,1.0
2019-07-23,1.0,1.0
2019-07-24,1.0,1.0
2019-07-25,1.0,1.0
2019-07-26,1.0,1.0
2019-07-29,1.0,1.0
2019-07-30,1.0,1.0
2019-07-31,0.9995,0.9995
2019-08-01,0.9865323638915606,0.9892284206864579
2019-08-02,0.9749893056230552,0.9773961632113215
2019-08-05,0.9444383011539141,0.9459270128381497
2019-08-06,0.9553365207082919,0.9622445343719166
2019-08-07,0.9594262373217638,0.9672123484083801
2019-08-08,0.975813798367638,0.991844865058926
2019-08-09,0.9662303927346098,0.9841157124310648
2019-08-12,0.9529135335211351,0.9697776676239287
2019-08-13,0.9694134959344423,0.9856420603954174
2019-08-14,0.9386370024026239,0.9535284867583983
2019-08-15,0.9414027703848371,0.9577974588436187
2019-08-16,0.9557665056032769,0.9738749733966097
2019-08-19,0.9686555487404456,0.9846868880846495
2019-08-20,0.960881126464991,0.9777889086143439
2019-08-21,0.9688033233874155,0.9872262362639072
2019-08-22,0.9661649671741724,0.986669781688064
2019-08-23,0.9394328023590559,0.9614056994534291
2019-08-26,0.9478377594894776,0.9712821664874784
2019-08-27,0.9413513456027238,0.967978348434872
2019-08-28,0.9494890186357777,0.973346938889918
2019-08-29,0.9638780104757722,0.9882596492118688
2019-08-30,0.9662679093546361,0.9881770352127605
2019-09-03,0.9617277878421595,0.983923680335396
2019-09-04,0.9742515988407227,0.996088203142787
2019-09-05,0.9885074173989846,1.0080572107947174
2019-09-06,0.9888309671665111,1.0079765750489078
2019-09-09,0.997308191279486,1.0032796820666643
2019-09-10,1.0037711129673836,0.9966128035296002
2019-09-11,1.0097128644580806,1.0015108798100136
2019-09-12,1.0094050954023783,1.0070963183008865
2019-09-13,1.009377400298779,1.0065419257069452
2019-09-16,1.0051557813340541,1.0053378406533313
2019-09-17,1.006976005557115,1.0128375353999668
2019-09-18,1.007780850357656,1.0141948080792356
2019-09-19,1.0095136571102388,1.0150065809759359
2019-09-20,1.0064202618072629,1.0086608038566562
2019-09-23,1.0075368274652796,1.012765540866232
2019-09-24,0.9982766789942416,1.0023990187670404
2019-09-25,1.0066952559614497,1.0136048263902493
2019-09-26,1.0048968935754456,1.015006189954884
2019-09-27,1.000477398499504,0.9995872128239244
2019-09-30,1.0045935324700292,1.0029569168709325
2019-10-01,0.9905827906141924,0.9882427521384524
2019-10-02,0.9737440567660972,0.9715193874410212
2019-10-03,0.9806884868867056,0.9826478831552452
2019-10-04,0.9933334437181395,0.9963309563781835
2019-10-07,0.9905267000664505,0.9929656649301938
2019-10-08,0.9771215135347864,0.9771708214291506
2019-10-09,0.9866319995784798,0.9894246241794349
2019-10-10,0.9949793131346341,0.9963278238380505
2019-10-11,1.007723359371481,1.0085670376368947
2019-10-14,1.0064212927846865,1.0084031769438782
2019-10-15,1.022419281915818,1.0241217548256376
2019-10-16,1.0212187955402532,1.0197699604420927
2019-10-17,1.0263803483857974,1.0247061832977593
2019-10-18,1.0207501511520198,1.0169791479915076
2019-10-21,1.028552781849563,1.0266200460743498
2019-10-22,1.0356792487247133,1.022668563065683
2019-10-23,1.038112982616356,1.0238280922749976
2019-10-24,1.0459620346858685,1.0410566389230367
2019-10-25,1.0537158068171903,1.0488272416460125
2019-10-28,1.0583878818590495,1.0579978989284882
2019-10-29,1.0585670573648456,1.0554614540936893
2019-10-30,1.0599376950660513,1.0582065147482471
2019-10-31,1.054496851818992,1.0478475239764546
2019-11-01,1.059024791015394,1.0554777478998225
2019-11-04,1.0701763832231737,1.058809626401492
2019-11-05,1.0691210864393692,1.0550657601286186
2019-11-06,1.0710997831394122,1.0568625926098385
2019-11-07,1.074011255668653,1.058198516400511
2019-11-08,1.077744181393977,1.0626403687207953
2019-11-11,1.0747281112128306,1.0618104831815849
2019-11-12,1.0768624264119475,1.0642199286353042
2019-11-13,1.0738678495999732,1.065678074190008
2019-11-14,1.0762830128581469,1.0691573921624111
2019-11-15,1.084191579192508,1.0796855617740229
2019-11-18,1.0834686238549365,1.0796157986749602
2019-11-19,1.0835171035731685,1.0769819373406653
2019-11-20,1.0817174005949706,1.0728373864239673
2019-11-21,1.0802926910526225,1.063880107917677
2019-11-22,1.0801740059293439,1.061432275558259
2019-11-25,1.091522920255698,1.0710341628720337
2019-11-26,1.0909638150310932,1.0740353816202635
2019-11-27,1.0951728211757032,1.0798883700668471
2019-11-29,1.0890901412197225,1.0739414975678432
2019-12-02,1.0816539716868674,1.0636314495345525
2019-12-03,1.0742547017642528,1.055726337246717
2019-12-04,1.0811716047059372,1.0645037830946418
2019-12-05,1.0811667673022574,1.06678589102384
2019-12-06,1.0901565972607359,1.0762863066323314
2019-12-09,1.086130808210398,1.0702614229693683
2019-12-10,1.0873270298563535,1.07280761886847
2019-12-11,1.0934168695677537,1.0819689495830276
2019-12-12,1.1041445472371003,1.094746131199132
2019-12-13,1.0992253107722696,1.090410487730853
2019-12-16,1.1082026499601958,1.0996750045538979
2019-12-17,1.1089951365738044,1.1018908428622192
2019-12-18,1.111150320325351,1.1005790560308193
2019-12-19,1.1147810502955404,1.106281380445968
2019-12-20,1.1217285188928996,1.1156745584683971
2019-12-23,1.1202650254405426,1.115696936997987
2019-12-24,1.120489245513411,1.116854367517827
2019-12-26,1.124155422070379,1.1207519899552505
2019-12-27,1.122001569355645,1.1190106279497938
2019-12-30,1.1172380496041043,1.114376202992043
2019-12-31,1.1206201639091697,1.1160367598023553
2020-01-02,1.1270605224099997,1.1251612354361669
2020-01-03,1.1156897990745118,1.1175509227456892
2020-01-06,1.1186715066801525,1.1204644621147104
2020-01-07,1.1179421933383054,1.1228909524171071
2020-01-08,1.1198036477395565,1.1274626080770263
2020-01-09,1.125451567898884,1.133588775619138
2020-01-10,1.1229352619615915,1.1304442767404994
2020-01-13,1.1285530696318418,1.1402854345390712
2020-01-14,1.13018085293059,1.1437090354849497
2020-01-15,1.1325333806871496,1.1470672527289931
2020-01-16,1.141743860136762,1.1591502470900557
2020-01-17,1.1427690435784292,1.1603222822287114
2020-01-21,1.136522838238043,1.1599586333330232
2020-01-22,1.1357377371067328,1.163616514253074
2020-01-23,1.1428774559293753,1.1692851320921758
2020-01-24,1.1310928767222672,1.15399701474612
2020-01-27,1.1106280106827053,1.1369567760156771
2020-01-28,1.1214456610115748,1.1509805256930956
2020-01-29,1.1178654904382612,1.1468376048913778
2020-01-30,1.1208368096422723,1.1493656679107518
2020-01-31,1.1025390549884864,1.1281318887852754
2020-02-03,1.1080385767377985,1.141323404815559
2020-02-04,1.12426030819016,1.1691628241667555
2020-02-05,1.1426257962418205,1.1781718684017237
2020-02-06,1.146261359314434,1.1842066954107409
2020-02-07,1.1372178080082855,1.1705939116986397
2020-02-10,1.1478834134943334,1.185790163136657
2020-02-11,1.1578657080800474,1.197477834392852
2020-02-12,1.171745413665376,1.2101493538653967
2020-02-13,1.1690653682254761,1.2101281067666287
2020-02-14,1.167793107967005,1.2082764135958375
2020-02-18,1.167433804418586,1.2056991679585387
2020-02-19,1.175975033802056,1.2214677046698137
2020-02-20,1.1782609732656988,1.2165334582848586
2020-02-21,1.1686086428372844,1.197504459820907
2020-02-24,1.132460342743759,1.1501132770909104
2020-02-25,1.098146991370522,1.1103111902782241
2020-02-26,1.0930442809104024,1.1079773279023883
2020-02-27,1.0454074224807164,1.0572001481330058
2020-02-28,1.0403531870664322,1.0601393459144441
2020-03-02,1.0880122974899988,1.112731908305959
2020-03-03,1.0662944732339557,1.0852023289213402
2020-03-04,1.1178795023682282,1.1345100428515162
2020-03-05,1.0833488785293315,1.0991528762389464
2020-03-06,1.0689502591552849,1.07519305705837
2020-03-09,0.9942715896512747,0.9844220141033375
2020-03-10,1.0379911963976505,1.0347551347063004
2020-03-11,0.9940624564124981,0.9877373734127609
2020-03-12,0.9018608710307329,0.884751685034657
2020-03-13,0.9693819882604948,0.9651442086281979
2020-03-16,0.8634669939252301,0.8400750268381995
2020-03-17,0.9160588547309163,0.8883331806696049
2020-03-18,0.8605885159153785,0.8207703505564367
2020-03-19,0.871272167237827,0.8449514770499222
2020-03-20,0.8292277625316078,0.8092930559818285
2020-03-23,0.807920029754858,0.8021801869975561
2020-03-24,0.8933832344099261,0.8960393012739437
2020-03-25,0.907795064288408,0.9149690164040966
2020-03-26,0.9607215753328061,0.9747268080525955
2020-03-27,0.9298704140183669,0.938567569297633
2020-03-30,0.9617912727557516,0.9672238088507471
2020-03-31,0.9467560952760997,0.9464249097864337
2020-04-01,0.8998278440208533,0.9035133570506502
2020-04-02,0.9153948235668583,0.9234900778471244
2020-04-03,0.9044630860417477,0.9115319549983232
2020-04-06,0.971866906089557,0.9746998646290601
2020-04-07,0.9799061593413398,0.97516517887462
2020-04-08,1.0148244823259824,1.0075372254896096
2020-04-09,1.0261393408775257,1.0218467882374926
