date,value_only,combined_static
2021-03-08,1.0,1.0
2021-03-09,1.0,1.0
2021-03-10,1.0,1.0
2021-03-11,1.0,1.0
2021-03-12,1.0,1.0
2021-03-15,1.0,1.0
2021-03-16,1.0,1.0
2021-03-17,1.0,1.0
2021-03-18,1.0,1.0
2021-03-19,1.0,1.0
2021-03-22,1.0,1.0
2021-03-23,1.0,1.0
2021-03-24,1.0,1.0
2021-03-25,1.0,1.0
2021-03-26,1.0,1.0
2021-03-29,1.0,1.0
2021-03-30,1.0,1.0
2021-03-31,0.9995,0.9995
2021-04-01,1.0107377409731322,1.0113630231996311
2021-04-05,1.0258919547513732,1.0263935776524737
2021-04-06,1.0234234110151899,1.0276497665896944
2021-04-07,1.0238910881816818,1.0251636489861295
2021-04-08,1.0231173400959384,1.0258892233329733
2021-04-09,1.0309722268020325,1.0322210536980618
2021-04-12,1.0320122118155082,1.0311699849097018
2021-04-13,1.0325133117825416,1.0321064272477711
2021-04-14,1.0319411623528394,1.0332993147985186
2021-04-15,1.0455377682135092,1.0408898783461824
2021-04-16,1.0468850517312198,1.0429132977219042
2021-04-19,1.039235370502318,1.0340938201254677
2021-04-20,1.033731580660644,1.0159093328274416
2021-04-21,1.0472757964862387,1.0357691357158807
2021-04-22,1.0379173607001755,1.027078086877255
2021-04-23,1.0481625278989306,1.0430648435189627
2021-04-26,1.049114872454842,1.0505928691935884
2021-04-27,1.0488264445819828,1.051639411506507
2021-04-28,1.0494100758506892,1.0519284696288065
2021-04-29,1.0538830239790373,1.0489674565933633
2021-04-30,1.046645178524103,1.0433016902987522
2021-05-03,1.0550374458056448,1.0472252931160586
2021-05-04,1.0516403299529549,1.0389130061185177
2021-05-05,1.0656522964258994,1.0496605563475925
2021-05-06,1.077177738004361,1.0570682928223119
2021-05-07,1.0908357374726567,1.0729498719547996
2021-05-10,1.082119384399609,1.055513178682353
2021-05-11,1.0752041582367655,1.0496568141429143
2021-05-12,1.0513477286046078,1.0185234962741805
2021-05-13,1.0629161366767432,1.0318395941280107
2021-05-14,1.082015124530759,1.059699278016937
2021-05-17,1.085876644160565,1.0640765640652183
2021-05-18,1.077382824601954,1.0542326053037736
2021-05-19,1.0714907309809172,1.0505711052803894
2021-05-20,1.0832248599907424,1.060832964174343
2021-05-21,1.084079579221578,1.0632346838370523
2021-05-24,1.093672544601345,1.0756005437031757
2021-05-25,1.0892428563925796,1.0700152612296516
2021-05-26,1.0920381332957452,1.080247998462239
2021-05-27,1.0951947766160914,1.09319831637844
2021-05-28,1.0995980731191888,1.0933618172574793
2021-06-01,1.1071365911629167,1.1047756516781089
2021-06-02,1.1086899777591894,1.1043961185680893
2021-06-03,1.1099657849153106,1.1047678243405223
2021-06-04,1.1175370040862058,1.1119949052668745
2021-06-07,1.1119405516084284,1.1068758888843917
2021-06-08,1.1120624878803331,1.1081958881575442
2021-06-09,1.1117461832785995,1.100900086819948
2021-06-10,1.1175987201906878,1.100264521586959
2021-06-11,1.118699047643281,1.1033699589040924
2021-06-14,1.1158216256535691,1.0977393745546788
2021-06-15,1.1156136226608189,1.0971386330458286
2021-06-16,1.1091371142506556,1.0915080826555543
2021-06-17,1.099120494731968,1.0720317983166425
2021-06-18,1.0796556415065974,1.0489565448030713
2021-06-21,1.0982853327115267,1.0717384979884905
2021-06-22,1.101037630997201,1.073616351063856
2021-06-23,1.102348949263658,1.0784390793711256
2021-06-24,1.1076103818743257,1.0877747274074023
2021-06-25,1.1122353929479785,1.0928647849431008
2021-06-28,1.1109397147338886,1.0878314784282992
2021-06-29,1.1110579577292428,1.0883569372351516
2021-06-30,1.1163591005575217,1.0933533632433052
2021-07-01,1.1180439321754443,1.096134638159537
2021-07-02,1.1237446600991512,1.0971095612901336
2021-07-06,1.1188215386834446,1.0809001722803253
2021-07-07,1.1200772309287403,1.0749588903343879
2021-07-08,1.1073916458983764,1.061036561764062
2021-07-09,1.12664457597868,1.0854127743772295
2021-07-12,1.1311998235949996,1.0910363617636
2021-07-13,1.1244299033241811,1.0808019145831185
2021-07-14,1.119909147704814,1.0704705474347165
2021-07-15,1.111836672273076,1.0614477629596593
2021-07-16,1.1012546766615292,1.0440106819665143
2021-07-19,1.0851188522158832,1.020829071866343
2021-07-20,1.102663339948354,1.0437897248075934
2021-07-21,1.1174478962252203,1.0658079484447158
2021-07-22,1.1164552786086601,1.058594210787456
2021-07-23,1.1238146880464475,1.0617412155444952
2021-07-26,1.1277609825101118,1.07309693094114
2021-07-27,1.1221758549205276,1.0668827438998514
2021-07-28,1.1239895249251879,1.0716523985927622
2021-07-29,1.1312659861104795,1.0811125269790915
2021-07-30,1.1253954128006152,1.0718955887085124
2021-08-02,1.12309597769457,1.0703935788945451
2021-08-03,1.1346736510965345,1.0848231409168838
2021-08-04,1.1225515977979,1.0741230590180357
2021-08-05,1.1223405238372133,1.0803956237725145
2021-08-06,1.1231656469728875,1.0870841178603348
2021-08-09,1.1184551263530482,1.0828762938465974
2021-08-10,1.118422826002959,1.0851226862205712
2021-08-11,1.1241381667303048,1.0906228675110927
2021-08-12,1.1216496290265179,1.087254655958892
2021-08-13,1.1208496743055505,1.084851083313613
2021-08-16,1.121218442827765,1.079680388039379
2021-08-17,1.1176502522695502,1.0704238225049918
2021-08-18,1.103872220950767,1.057530441695914
2021-08-19,1.1050792681786579,1.052049893744219
2021-08-20,1.1124812003131648,1.0582790316231683
2021-08-23,1.124507957419584,1.075941487196544
2021-08-24,1.1312227721546737,1.0835940680070424
2021-08-25,1.134770682171186,1.0921600852450466
2021-08-26,1.1263573735373347,1.0842116770178196
2021-08-27,1.141017563765536,1.102493929225045
2021-08-30,1.1412251900154897,1.0970887048578994
2021-08-31,1.1393667454548881,1.0939800485084337
2021-09-01,1.1382226053610072,1.0893123257634112
2021-09-02,1.1428641468825387,1.0939308353549164
2021-09-03,1.1436353860238924,1.0938866926283548
2021-09-07,1.1328386609226158,1.0861510720483067
2021-09-08,1.1339714772022162,1.0823438543183683
2021-09-09,1.129576275082399,1.0801382772167698
2021-09-10,1.123849300014574,1.075807627964526
2021-09-13,1.1305548422982399,1.0840956653652625
2021-09-14,1.1235510088083744,1.0769446679749168
2021-09-15,1.1382144271936514,1.0935361469812492
2021-09-16,1.1320541536249216,1.0902744703071576
2021-09-17,1.1225459100625714,1.0805849331699564
2021-09-20,1.1033284933299197,1.0555758716950647
2021-09-21,1.1016236223361051,1.0573353480991265
2021-09-22,1.1128177472621787,1.0727787511128752
2021-09-23,1.1229201975010512,1.0877734778038082
2021-09-24,1.121740300524984,1.0869763493189528
2021-09-27,1.1213114638836166,1.0882711226287405
2021-09-28,1.1036838252337806,1.0668572695041154
2021-09-29,1.1068057562280718,1.0671151264228822
2021-09-30,1.0907533662601314,1.0526071330633238
2021-10-01,1.0958199728338736,1.063279105223866
2021-10-04,1.0870812640757581,1.0483275419426317
2021-10-05,1.0941944863610236,1.0597727910663093
2021-10-06,1.0986193324257947,1.0636791332315632
2021-10-07,1.1110231966230433,1.0756544969479231
2021-10-08,1.1114506932144146,1.0762395060353722
2021-10-11,1.1083020276012407,1.0708918813732644
2021-10-12,1.1066392655733857,1.0713809411424717
2021-10-13,1.1118122410013564,1.0767166062434648
2021-10-14,1.1327416873448037,1.0973803022687574
2021-10-15,1.1385859452896143,1.1031044455366612
2021-10-18,1.1357235206925347,1.1074198848814312
2021-10-19,1.143040405831139,1.1153987601868856
2021-10-20,1.1525569495049182,1.120890037669161
2021-10-21,1.1555653193544637,1.1265513354902688
2021-10-22,1.156011529803474,1.129053508665168
2021-10-25,1.1593443321066714,1.1317551212670944
2021-10-26,1.1652622791559273,1.1380525962283938
2021-10-27,1.153689054755286,1.1300888233403796
2021-10-28,1.1638362135711897,1.1430244371421125
2021-10-29,1.1604798779992722,1.142818636320153
2021-11-01,1.165424223579336,1.1413672129802597
2021-11-02,1.1796454582141302,1.152585096916079
2021-11-03,1.1906923596787562,1.1574617805628065
2021-11-04,1.1973497341508397,1.1629789818992577
2021-11-05,1.2042110746512666,1.1705722627609145
2021-11-08,1.205407777661827,1.1751835599126763
2021-11-09,1.2091890490815307,1.1776352200906453
2021-11-10,1.2032616996673702,1.166583775141697
2021-11-11,1.2083073623487606,1.1717603783381394
2021-11-12,1.2179727776522884,1.1803398641662366
2021-11-15,1.2195765438502564,1.1802159161511614
2021-11-16,1.217372547635947,1.179495813111568
2021-11-17,1.2144033314867821,1.1744880361259418
2021-11-18,1.2159978194025534,1.177684259425428
2021-11-19,1.20976854360702,1.1710163181203783
2021-11-22,1.2142647768611239,1.1735294252780493
2021-11-23,1.2235439069005636,1.1817011145778813
2021-11-24,1.2225364951118263,1.1838789913804837
2021-11-26,1.191976880176632,1.1497543177134129
2021-11-29,1.2055953395205683,1.1658678765979298
2021-11-30,1.1758617636129987,1.1335665060847029
2021-12-01,1.1683461450170822,1.1143769086705428
2021-12-02,1.1831890689780487,1.1320502464877638
2021-12-03,1.1826623086996222,1.115861959778158
2021-12-06,1.2004007310143248,1.1233858444653146
2021-12-07,1.2224076421841865,1.1553565259151033
2021-12-08,1.2241499143914254,1.1576420140783128
2021-12-09,1.2196265570472824,1.1450466282310463
2021-12-10,1.232525824128964,1.1581160431922373
2021-12-13,1.226883566052048,1.1445239067264728
2021-12-14,1.2218065191515355,1.1336358073342228
2021-12-15,1.2392068213529361,1.1589769061576272
2021-12-16,1.2348509756211572,1.1403003384161692
2021-12-17,1.2216126447480828,1.1336108781358085
2021-12-20,1.2110800319409163,1.1221787649866477
2021-12-21,1.2319908582008698,1.148600969870613
2021-12-22,1.2392151736671957,1.1626911911661109
2021-12-23,1.2473647858995687,1.174503394890849
2021-12-27,1.264344435407078,1.1946949474847095
2021-12-28,1.2674634412645427,1.1912548593808407
