date,value_only,combined_static
2013-01-02,1.0,1.0
2013-01-03,1.0,1.0
2013-01-04,1.0,1.0
2013-01-07,1.0,1.0
2013-01-08,1.0,1.0
2013-01-09,1.0,1.0
2013-01-10,1.0,1.0
2013-01-11,1.0,1.0
2013-01-14,1.0,1.0
2013-01-15,1.0,1.0
2013-01-16,1.0,1.0
2013-01-17,1.0,1.0
2013-01-18,1.0,1.0
2013-01-22,1.0,1.0
2013-01-23,1.0,1.0
2013-01-24,1.0,1.0
2013-01-25,1.0,1.0
2013-01-28,1.0,1.0
2013-01-29,1.0,1.0
2013-01-30,1.0,1.0
2013-01-31,0.9995,0.9995
2013-02-01,1.0105422571862377,1.013304594209063
2013-02-04,1.0014600022918043,1.0011570024863234
2013-02-05,1.012285206004829,1.0091950195342971
2013-02-06,1.0128755681643393,1.0104198938336308
2013-02-07,1.0143012759718781,1.0092064761798634
2013-02-08,1.0214661944532086,1.0150151244270258
2013-02-11,1.021686332291395,1.0162836407109006
2013-02-12,1.0213171850511797,1.0188374607812005
2013-02-13,1.0218756691244937,1.0199544288075633
2013-02-14,1.0271300174019673,1.0269190845282516
2013-02-15,1.0290474117214816,1.0290643090751777
2013-02-19,1.0301302296341244,1.0339902299343071
2013-02-20,1.011456115745154,1.0120645650478206
2013-02-21,1.0058871535955785,1.0035522422421503
2013-02-22,1.014245434106278,1.0133024437064782
2013-02-25,0.9960697848370351,0.9928359528428684
2013-02-26,1.002190127303961,0.999882700631979
2013-02-27,1.016512450024157,1.0170674336242338
2013-02-28,1.011594290190699,1.0148278800406962
2013-03-01,1.0151376169502864,1.0190775425916108
2013-03-04,1.0150642240480845,1.021582394820056
2013-03-05,1.0219010358259573,1.0301694641234804
2013-03-06,1.0248196176054118,1.034708662273986
2013-03-07,1.02422912628345,1.0349832661565286
2013-03-08,1.028338013498254,1.0397524135738088
2013-03-11,1.0306880550068256,1.0428219327545676
2013-03-12,1.0290143853819407,1.0431593439768565
