date,ticker,target_weight,raw_score,sleeve,n_names_day,n_sleeves_day,cash_target_weight,concentration_status,source,asof_date,generated_at,breaker_mode,exposure_multiplier,vix,regime
2026-02-09,EOG,0.06204906049729455,,charlie_munger,13,3,0.03302323163110443,pre_concentration_broad,signals_vm,2026-02-06,2026-02-09T17:00:49.343777+00:00,,,,
2026-02-09,MMC,0.06204906049729455,,charlie_munger,13,3,0.03302323163110443,pre_concentration_broad,signals_vm,2026-02-06,2026-02-09T17:00:49.343777+00:00,,,,
2026-02-09,SNPS,0.037729111171905604,,sleeve_trend,13,3,0.03302323163110443,pre_concentration_broad,signals_vm,2026-02-06,2026-02-09T17:00:49.343777+00:00,,,,
2026-02-10,ADBE,0.10885409400057823,,sleeve_2,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,C,0.10885409400057823,,sleeve_2,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,MU,0.10885409400057823,,sleeve_2,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,INTC,0.07771021772024436,,sleeve_trend,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,AMAT,0.07576369563871564,,sleeve_trend,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,COIN,0.07532469530918749,,sleeve_trend,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,CRWD,0.07469819377759924,,sleeve_trend,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,ADSK,0.06205047827479624,,charlie_munger,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,AON,0.06205047827479624,,charlie_munger,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,CI,0.06205047827479624,,charlie_munger,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,CMCSA,0.06205047827479624,,charlie_munger,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,EOG,0.06205047827479624,,charlie_munger,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-10,EQIX,0.05968852417853743,,sleeve_trend,13,3,0.033045325867038566,pre_concentration_broad,signals_vm,2026-02-09,2026-02-10T22:31:09.013087+00:00,,,,
2026-02-12,ADBE,0.125,,sleeve_2,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-12,AMAT,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-12,C,0.125,,sleeve_2,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-12,COIN,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-12,CRWD,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-12,EQIX,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-12,INTC,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-12,MU,0.125,,sleeve_2,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-11,2026-02-11T15:20:55.548187+00:00,,,,
2026-02-13,ADBE,0.10885370983695354,,sleeve_2,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,C,0.10885370983695354,,sleeve_2,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,MU,0.10885370983695354,,sleeve_2,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,COIN,0.08793736737525235,,sleeve_trend,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,CRWD,0.08720596188973005,,sleeve_trend,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,DIS,0.07833064351419199,,sleeve_trend,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,CRM,0.07070012023917441,,sleeve_trend,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,ABNB,0.062049779960969505,,charlie_munger,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,ADSK,0.062049779960969505,,charlie_munger,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,AMT,0.062049779960969505,,charlie_munger,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,AON,0.062049779960969505,,charlie_munger,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,CI,0.062049779960969505,,charlie_munger,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-13,SNPS,0.03901587766594308,,sleeve_trend,13,3,0.03303444367182051,pre_concentration_broad,signals_vm,2026-02-12,2026-02-13T18:30:46.622106+00:00,,,,
2026-02-17,ADBE,0.125,,sleeve_2,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-17,C,0.125,,sleeve_2,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-17,COIN,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-17,CRM,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-17,CRWD,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-17,MPC,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-17,MU,0.125,,sleeve_2,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-17,SNPS,0.125,,sleeve_trend,8,2,0.19999999999999996,pre_concentration_broad,signals_vm,2026-02-16,2026-02-18T15:28:14.709953+00:00,,,,
2026-02-18,ABNB,0.2,,charlie_munger,5,1,0.5,pre_concentration_broad,signals_vm,2026-02-17,2026-02-18T23:11:55.702694+00:00,,,,
2026-02-18,AMT,0.2,,charlie_munger,5,1,0.5,pre_concentration_broad,signals_vm,2026-02-17,2026-02-18T23:11:55.702694+00:00,,,,
2026-02-18,AON,0.2,,charlie_munger,5,1,0.5,pre_concentration_broad,signals_vm,2026-02-17,2026-02-18T23:11:55.702694+00:00,,,,
2026-02-18,CI,0.2,,charlie_munger,5,1,0.5,pre_concentration_broad,signals_vm,2026-02-17,2026-02-18T23:11:55.702694+00:00,,,,
2026-02-18,CMCSA,0.2,,charlie_munger,5,1,0.5,pre_concentration_broad,signals_vm,2026-02-17,2026-02-18T23:11:55.702694+00:00,,,,
2026-02-19,ADBE,0.10341276075101169,,sleeve_2,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,C,0.10341276075101169,,sleeve_2,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,MU,0.10341276075101169,,sleeve_2,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,AMAT,0.07414825155241324,,sleeve_trend,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,COIN,0.07371861164914523,,sleeve_trend,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,CRWD,0.07310546847060101,,sleeve_trend,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,ABNB,0.06894166643613987,,charlie_munger,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,AMT,0.06894166643613987,,charlie_munger,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,AON,0.06894166643613987,,charlie_munger,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,CI,0.06894166643613987,,charlie_munger,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,CMCSA,0.06894166643613987,,charlie_munger,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,DIS,0.06566521675375303,,sleeve_trend,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-19,EQIX,0.0584158371403531,,sleeve_trend,13,3,0.033001350377141914,pre_concentration_broad,signals_vm,2026-02-18,2026-02-18T23:14:35.243310+00:00,,,,
2026-02-21,AAPL,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,ABBV,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,ABNB,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,ABT,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,ACN,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,COIN,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,CRM,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,CRWD,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,DIS,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-21,SNPS,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-02-20,2026-02-21T22:57:50.787030+00:00,partial,0.5,,
2026-02-23,AEP,0.1111111111111111,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,JNJ,0.1111111111111111,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,KMI,0.1111111111111111,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,ROST,0.1111111111111111,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,MRK,0.10967256855113054,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,WMB,0.10575558577995665,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,FDX,0.10304443340847491,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,ADI,0.09552241094778663,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,DE,0.07700308417338425,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-23,GLW,0.06455747269482254,,sleeve_trend,10,1,0.5499999999999999,pre_concentration_broad,signals_vm,2026-02-20,2026-02-24T00:14:47.000303+00:00,partial,0.5,,
2026-02-24,JNJ,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,NEE,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,ROST,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,WBD,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,MRK,0.10808433837425616,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,WMB,0.10384596892602085,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,FDX,0.09994045571717576,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,JCI,0.09429077581392598,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,ADI,0.09180766826807503,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-24,GLW,0.05758634845610182,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-23,2026-02-24T18:41:45.045613+00:00,partial,0.5,,
2026-02-25,JNJ,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,MRK,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,ROST,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,WBD,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,WMB,0.11013891064239556,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,FDX,0.1063967032318943,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,CL,0.1053706628341822,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,GEV,0.08423350552442387,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,AMAT,0.07589828688717955,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-25,GLW,0.07351748643548009,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-24,2026-02-25T14:33:04.059136+00:00,partial,0.5,,
2026-02-27,CSX,0.11111111111111113,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,KMI,0.11111111111111113,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,MNST,0.11111111111111113,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,ROST,0.11111111111111113,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,WMB,0.10826480037592859,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,BMY,0.10239673867478971,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,FDX,0.10060416906020964,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,ADI,0.09769439709110782,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,EQIX,0.07824847770667014,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-02-27,GLW,0.06834697264684966,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-26,2026-02-27T20:20:18.952157+00:00,partial,0.5,,
2026-03-02,CL,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,JNJ,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,KMI,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,ROST,0.11111111111111112,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,WMB,0.10611169053991097,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,VZ,0.10399852537314826,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,ADI,0.10120637853889057,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,FDX,0.09691005009531409,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,LMT,0.08820461847530117,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-02,GLW,0.059124292532990515,,sleeve_trend,10,1,0.55,pre_concentration_broad,signals_vm,2026-02-27,2026-03-02T15:11:28.821230+00:00,partial,0.5,,
2026-03-04,AAPL,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,ABBV,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,ABNB,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,FDX,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,GLW,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,KMI,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,LMT,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,ROST,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,VZ,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-04,WMB,0.1,,sleeve_trend,10,1,0.5,pre_concentration_broad,signals_vm,2026-03-03,2026-03-04T17:06:33.338662+00:00,partial,0.5,,
2026-03-21,AAPL,0.1,,sleeve_trend,10,1,0.0,pre_concentration_broad,signals_vm,2026-03-20,2026-03-22T03:03:09.560700+00:00,off,1.0,26.78,ELEVATED
2026-03-21,ABBV,0.1,,sleeve_trend,10,1,0.0,pre_concentration_broad,signals_vm,2026-03-20,2026-03-22T03:03:09.560700+00:00,off,1.0,26.78,ELEVATED
