date,gross_return,net_return,turnover,cost,n_names,invested,cash_weight
2014-01-02,-0.007259405836782159,-0.00775940583678216,1.0,0.0005,3,1.0,0.0
2014-01-03,-0.025352706827041938,-0.025686040160375272,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-01-06,0.03264659648257029,0.03264659648257029,0.0,0.0,3,1.0,0.0
2014-01-07,0.0901728218741682,0.08983948854083486,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-01-08,-0.0791398037214365,-0.0791398037214365,0.0,0.0,3,1.0,0.0
2014-01-09,0.05089972721357804,0.05089972721357804,0.0,0.0,3,1.0,0.0
2014-01-10,0.0034831833689995917,0.0034831833689995917,0.0,0.0,3,1.0,0.0
2014-01-13,0.02875208184700495,0.02875208184700495,0.0,0.0,3,1.0,0.0
2014-01-14,0.035303702508354684,0.035303702508354684,0.0,0.0,3,1.0,0.0
2014-01-15,-0.0051834807271791475,-0.0051834807271791475,0.0,0.0,3,1.0,0.0
2014-01-16,-0.022084838035843008,-0.022084838035843008,0.0,0.0,3,1.0,0.0
2014-01-17,0.006067349722569688,0.005734016389236355,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-01-21,-0.01337681290953955,-0.013710146242872883,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-01-22,-0.050074222271976554,-0.050074222271976554,0.0,0.0,3,1.0,0.0
2014-01-23,-0.04534957657326214,-0.04534957657326214,0.0,0.0,3,1.0,0.0
2014-01-24,-0.022071067076157285,-0.022071067076157285,0.0,0.0,3,1.0,0.0
2014-01-27,0.08801844850096799,0.08801844850096799,0.0,0.0,3,1.0,0.0
2014-01-28,0.0567838916229401,0.0567838916229401,0.0,0.0,3,1.0,0.0
2014-01-29,0.037323839195426506,0.037323839195426506,0.0,0.0,3,1.0,0.0
2014-01-30,-0.012219417681602505,-0.012219417681602505,0.0,0.0,3,1.0,0.0
2014-01-31,-0.0461506157358145,-0.0461506157358145,0.0,0.0,3,1.0,0.0
2014-02-03,0.04464027627901386,0.04464027627901386,0.0,0.0,3,1.0,0.0
2014-02-04,-0.029528834449086862,-0.029528834449086862,0.0,0.0,3,1.0,0.0
2014-02-05,0.0211942793728086,0.0211942793728086,0.0,0.0,3,1.0,0.0
2014-02-06,0.05783588604475602,0.05750255271142269,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-02-07,0.0677422254114252,0.0677422254114252,0.0,0.0,3,1.0,0.0
2014-02-10,0.010812317853774492,0.010812317853774492,0.0,0.0,3,1.0,0.0
2014-02-11,0.02384407093205117,0.02384407093205117,0.0,0.0,3,1.0,0.0
2014-02-12,0.04122642490020767,0.04122642490020767,0.0,0.0,3,1.0,0.0
2014-02-13,-0.02782071484007383,-0.02782071484007383,0.0,0.0,3,1.0,0.0
2014-02-14,0.02741667567830193,0.02741667567830193,0.0,0.0,3,1.0,0.0
2014-02-18,0.017209020820911577,0.017209020820911577,0.0,0.0,3,1.0,0.0
2014-02-19,0.02696240165506965,0.02696240165506965,0.0,0.0,3,1.0,0.0
2014-02-20,-0.009785334044350596,-0.010118667377683929,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-02-21,0.01091087107574562,0.01091087107574562,0.0,0.0,3,1.0,0.0
2014-02-24,-0.002281402498769216,-0.0026147358321025496,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-02-25,0.054459943999748926,0.054459943999748926,0.0,0.0,3,1.0,0.0
2014-02-26,-0.019588665703301568,-0.019921999036634903,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-02-27,-0.012092761722311957,-0.01242609505564529,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-02-28,0.10860644395876734,0.10860644395876734,0.0,0.0,3,1.0,0.0
2014-03-03,0.07263686575981265,0.07263686575981265,0.0,0.0,3,1.0,0.0
2014-03-04,0.09349082949223378,0.09349082949223378,0.0,0.0,3,1.0,0.0
2014-03-05,-0.039428479096319045,-0.039428479096319045,0.0,0.0,3,1.0,0.0
2014-03-06,0.09538531520589735,0.09538531520589735,0.0,0.0,3,1.0,0.0
2014-03-07,0.11786798949790585,0.11786798949790585,0.0,0.0,3,1.0,0.0
2014-03-10,-0.16082257604872474,-0.16082257604872474,0.0,0.0,3,1.0,0.0
2014-03-11,0.04836577005512277,0.04836577005512277,0.0,0.0,3,1.0,0.0
2014-03-12,0.017051516403680227,0.017051516403680227,0.0,0.0,3,1.0,0.0
2014-03-13,-0.05177392337607815,-0.05177392337607815,0.0,0.0,3,1.0,0.0
2014-03-14,0.0037544448857973495,0.0037544448857973495,0.0,0.0,3,1.0,0.0
2014-03-17,0.011970037825268842,0.011970037825268842,0.0,0.0,3,1.0,0.0
2014-03-18,0.036251929629658466,0.036251929629658466,0.0,0.0,3,1.0,0.0
2014-03-19,-0.010086892948862261,-0.010420226282195594,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-03-20,-0.034506259136294126,-0.03483959246962746,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-03-21,-0.1003132720795503,-0.1003132720795503,0.0,0.0,3,1.0,0.0
2014-03-24,0.1475735682633006,0.1475735682633006,0.0,0.0,3,1.0,0.0
2014-03-25,-0.10766439267817783,-0.10799772601151117,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-03-26,0.013197958350290657,0.013197958350290657,0.0,0.0,3,1.0,0.0
2014-03-27,-0.005881232350458307,-0.005881232350458307,0.0,0.0,3,1.0,0.0
2014-03-28,0.020589029771593492,0.020589029771593492,0.0,0.0,3,1.0,0.0
2014-03-31,0.07935967029980975,0.07902633696647642,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-04-01,-0.005401366229474291,-0.005401366229474291,0.0,0.0,3,1.0,0.0
2014-04-02,-0.03612133137653557,-0.03612133137653557,0.0,0.0,3,1.0,0.0
2014-04-03,-0.05707924581680279,-0.05707924581680279,0.0,0.0,3,1.0,0.0
2014-04-04,-0.021723365363925273,-0.021723365363925273,0.0,0.0,3,1.0,0.0
2014-04-07,0.014989669841462992,0.014989669841462992,0.0,0.0,3,1.0,0.0
2014-04-08,0.02911513591105863,0.02911513591105863,0.0,0.0,3,1.0,0.0
2014-04-09,-0.05497899987707296,-0.05497899987707296,0.0,0.0,3,1.0,0.0
2014-04-10,-0.07202288115384561,-0.07202288115384561,0.0,0.0,3,1.0,0.0
2014-04-11,-0.00045562608446740073,-0.00045562608446740073,0.0,0.0,3,1.0,0.0
2014-04-14,-0.05022890206256917,-0.05022890206256917,0.0,0.0,3,1.0,0.0
2014-04-15,0.05674361312319013,0.05674361312319013,0.0,0.0,3,1.0,0.0
2014-04-16,0.026327993882840683,0.026327993882840683,0.0,0.0,3,1.0,0.0
2014-04-17,0.006760624480563766,0.006760624480563766,0.0,0.0,3,1.0,0.0
2014-04-21,0.01757138573185198,0.01757138573185198,0.0,0.0,3,1.0,0.0
2014-04-22,-0.0400628729637998,-0.0400628729637998,0.0,0.0,3,1.0,0.0
2014-04-23,-0.02340133944936251,-0.02340133944936251,0.0,0.0,3,1.0,0.0
2014-04-24,-0.060187570781381296,-0.060187570781381296,0.0,0.0,3,1.0,0.0
2014-04-25,-0.0888406778944836,-0.0888406778944836,0.0,0.0,3,1.0,0.0
2014-04-28,0.03054680126921383,0.03054680126921383,0.0,0.0,3,1.0,0.0
2014-04-29,-0.014292598204863134,-0.014292598204863134,0.0,0.0,3,1.0,0.0
2014-04-30,0.018589386191329178,0.018589386191329178,0.0,0.0,3,1.0,0.0
2014-05-01,-0.023105256445387856,-0.023105256445387856,0.0,0.0,3,1.0,0.0
2014-05-02,-0.029913495830929393,-0.029913495830929393,0.0,0.0,3,1.0,0.0
2014-05-05,-0.059725568220408344,-0.059725568220408344,0.0,0.0,3,1.0,0.0
2014-05-06,-0.010528729009340949,-0.010528729009340949,0.0,0.0,3,1.0,0.0
2014-05-07,-0.028411594038444843,-0.028411594038444843,0.0,0.0,3,1.0,0.0
2014-05-08,0.031891571785188866,0.031891571785188866,0.0,0.0,3,1.0,0.0
2014-05-09,0.03573047117554114,0.03573047117554114,0.0,0.0,3,1.0,0.0
2014-05-12,0.0221520767183353,0.0221520767183353,0.0,0.0,3,1.0,0.0
2014-05-13,-0.03573990066231392,-0.03573990066231392,0.0,0.0,3,1.0,0.0
2014-05-14,0.013411401690092917,0.013411401690092917,0.0,0.0,3,1.0,0.0
2014-05-15,0.012478066205664719,0.012478066205664719,0.0,0.0,3,1.0,0.0
2014-05-16,0.057674539205361475,0.057674539205361475,0.0,0.0,3,1.0,0.0
2014-05-19,-0.028132431908587864,-0.028132431908587864,0.0,0.0,3,1.0,0.0
2014-05-20,0.0018791865186640333,0.0018791865186640333,0.0,0.0,3,1.0,0.0
2014-05-21,0.006381673650709777,0.006381673650709777,0.0,0.0,3,1.0,0.0
2014-05-22,-0.01682259993510271,-0.01682259993510271,0.0,0.0,3,1.0,0.0
2014-05-23,0.055947305515909575,0.055947305515909575,0.0,0.0,3,1.0,0.0
2014-05-27,0.053181476166747954,0.053181476166747954,0.0,0.0,3,1.0,0.0
2014-05-28,-0.007496450383782401,-0.007496450383782401,0.0,0.0,3,1.0,0.0
2014-05-29,-0.01961686941022426,-0.019950202743557594,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-05-30,0.0005992889791156528,0.0005992889791156528,0.0,0.0,3,1.0,0.0
2014-06-02,0.019568287946801915,0.019568287946801915,0.0,0.0,3,1.0,0.0
2014-06-03,-0.006554568845623998,-0.006554568845623998,0.0,0.0,3,1.0,0.0
2014-06-04,0.02744855891112267,0.02744855891112267,0.0,0.0,3,1.0,0.0
2014-06-05,-0.001088933576658587,-0.001088933576658587,0.0,0.0,3,1.0,0.0
2014-06-06,0.021210811595114322,0.021210811595114322,0.0,0.0,3,1.0,0.0
2014-06-09,-0.006893582528001874,-0.006893582528001874,0.0,0.0,3,1.0,0.0
2014-06-10,-0.003198787882314424,-0.0035321212156477575,0.6666666666666666,0.0003333333333333333,3,1.0,0.0
2014-06-11,-0.0377223111994062,-0.0377223111994062,0.0,0.0,3,1.0,0.0
2014-06-12,-0.02828229526839739,-0.02828229526839739,0.0,0.0,3,1.0,0.0
2014-06-13,0.02997113338227882,0.02997113338227882,0.0,0.0,3,1.0,0.0
