date,gross_return,net_return,turnover,cost,n_names,invested,cash_weight
2014-01-02,0.0018871259895215553,0.0013871259895215553,0.9999999999999999,0.0004999999999999999,1154,0.9999999999999999,1.1102230246251565e-16
2014-01-03,-0.0039048436756667303,-0.0039048436756667303,0.0,0.0,1154,0.9999999999999999,1.1102230246251565e-16
2014-01-06,0.00797501959808736,0.00797501959808736,0.0,0.0,1154,0.9999999999999999,1.1102230246251565e-16
2014-01-07,0.0013111397795800104,0.0013111397795800104,0.0,0.0,1154,0.9999999999999999,1.1102230246251565e-16
2014-01-08,-0.0008123942900702449,-0.0008123942900702449,0.0,0.0,1154,0.9999999999999999,1.1102230246251565e-16
2014-01-09,0.006482362861844392,0.006482362861844392,0.0,0.0,1154,0.9999999999999999,1.1102230246251565e-16
2014-01-10,-0.010953085939901476,-0.010953951740767277,0.0017316017316016774,8.658008658008387e-07,1155,1.0,0.0
2014-01-13,0.011223004193984677,0.011223004193984677,0.0,0.0,1155,1.0,0.0
2014-01-14,0.005142510618638883,0.005142510618638883,0.0,0.0,1155,1.0,0.0
2014-01-15,0.0004219086486151746,0.0004219086486151746,0.0,0.0,1155,1.0,0.0
2014-01-16,-0.0025716935502572225,-0.0025716935502572225,0.0,0.0,1155,1.0,0.0
2014-01-17,0.0037486631305095105,0.0037486631305095105,0.0,0.0,1155,1.0,0.0
2014-01-21,0.0036883456145966617,0.00368661700612648,0.0034572169403629767,1.7286084701814883e-06,1157,1.0000000000000002,0.0
2014-01-22,-0.009413764112039667,-0.009413764112039667,0.0,0.0,1157,1.0000000000000002,0.0
2014-01-23,-0.023278294728232094,-0.023278294728232094,0.0,0.0,1157,1.0000000000000002,0.0
2014-01-24,-0.007842574805142409,-0.007842574805142409,0.0,0.0,1157,1.0000000000000002,0.0
2014-01-27,0.010814562315106992,0.010813698757248616,0.001727115716753099,8.635578583765494e-07,1158,1.0,0.0
2014-01-28,-0.009355374419984488,-0.009355374419984488,0.0,0.0,1158,1.0,0.0
2014-01-29,0.011847789402680527,0.011847789402680527,0.0,0.0,1158,1.0,0.0
2014-01-30,-0.004855907734063228,-0.004855907734063228,0.0,0.0,1158,1.0,0.0
2014-01-31,-0.02632232385912203,-0.02632232385912203,0.0,0.0,1158,1.0,0.0
2014-02-03,0.009215098321723384,0.009214235508953755,0.0017256255392578894,8.628127696289447e-07,1159,1.0000000000000002,0.0
2014-02-04,-0.0025206137216295804,-0.0025223393471688386,0.003451251078515947,1.7256255392579735e-06,1157,1.0000000000000002,0.0
2014-02-05,0.013450882220390583,0.013450882220390583,0.0,0.0,1157,1.0000000000000002,0.0
2014-02-06,0.013607316004064497,0.013607316004064497,0.0,0.0,1157,1.0000000000000002,0.0
2014-02-07,0.0022465243295779766,0.0022465243295779766,0.0,0.0,1157,1.0000000000000002,0.0
2014-02-10,0.01071255010784706,0.01071255010784706,0.0,0.0,1157,1.0000000000000002,0.0
2014-02-11,0.0020403464948693154,0.002039482937010939,0.001727115716753099,8.635578583765494e-07,1158,1.0,0.0
2014-02-12,0.00871038811556483,0.00871038811556483,0.0,0.0,1158,1.0,0.0
2014-02-13,0.004220623767247498,0.004219760954477869,0.0017256255392578894,8.628127696289447e-07,1159,1.0000000000000002,0.0
2014-02-14,0.005176509503050051,0.005176509503050051,0.0,0.0,1159,1.0000000000000002,0.0
2014-02-18,-0.006110841662036561,-0.006110841662036561,0.0,0.0,1159,1.0000000000000002,0.0
