date,gross_return,net_return,turnover,cost,n_names,invested,cash_weight
2014-01-02,0.0020197863662538965,0.0015447863662538964,0.9500000000000003,0.00047500000000000016,1154,0.9500000000000003,0.04999999999999971
2014-01-03,-0.0037072792599335434,-0.0037191308599438715,0.02370320002065606,1.185160001032803e-05,1154,0.9500000000000015,0.04999999999999849
2014-01-06,0.008696497689803396,0.00868627333400886,0.020448711589070433,1.0224355794535216e-05,1154,0.9500000000000017,0.04999999999999827
2014-01-07,0.003490507645953941,0.003480588771671064,0.019837748565753405,9.918874282876703e-06,1154,0.9500000000000012,0.04999999999999882
2014-01-08,-0.0009224713962898306,-0.0009350307807194902,0.02511876885931929,1.2559384429659644e-05,1154,0.9499999999999994,0.0500000000000006
2014-01-09,0.005860705157687353,0.005851830927674355,0.01774846002599601,8.874230012998006e-06,1154,0.9500000000000006,0.04999999999999938
2014-01-10,-0.011290461753420841,-0.01130120792121108,0.021492335580478195,1.0746167790239097e-05,1155,0.9499999999999986,0.05000000000000138
2014-01-13,0.012160706697733628,0.01215090970866541,0.01959397813643491,9.796989068217455e-06,1155,0.9500000000000003,0.04999999999999971
2014-01-14,0.004418184172383386,0.004408635700532276,0.019096943702220905,9.548471851110453e-06,1155,0.9499999999999993,0.05000000000000071
2014-01-15,-0.00012780679247123734,-0.00013733311221756516,0.019052639492655656,9.526319746327827e-06,1155,0.9500000000000004,0.0499999999999996
2014-01-16,-0.0028381607482247245,-0.002849461337715425,0.022601178981400575,1.1300589490700288e-05,1155,0.9499999999999986,0.05000000000000138
2014-01-17,0.0037431646945219124,0.0037341371645757478,0.018055059892329303,9.027529946164651e-06,1155,0.9499999999999996,0.05000000000000038
2014-01-21,0.0039530021281598705,0.0039435717575793654,0.018860741161009838,9.43037058050492e-06,1157,0.9500000000000007,0.04999999999999927
2014-01-22,-0.009626395368275607,-0.009636458706786753,0.020126677022290547,1.0063338511145274e-05,1157,0.9499999999999997,0.050000000000000266
2014-01-23,-0.023430810659314065,-0.023440457281430613,0.019293244233093927,9.646622116546963e-06,1157,0.9500000000000004,0.0499999999999996
2014-01-24,-0.007817133196781054,-0.007826159069820766,0.018051746079425928,9.025873039712964e-06,1157,0.9500000000000022,0.049999999999997824
2014-01-27,0.01208743635848581,0.01207842342534829,0.018025866275043163,9.012933137521583e-06,1158,0.9499999999999996,0.05000000000000038
2014-01-28,-0.008873047888060724,-0.008884861432124472,0.023627088127498093,1.1813544063749046e-05,1158,0.9500000000000013,0.04999999999999871
2014-01-29,0.01279345206110244,0.012785188667152232,0.016526787900415296,8.263393950207647e-06,1158,0.949999999999999,0.050000000000001044
2014-01-30,-0.0047612329870732675,-0.0047706136301921866,0.018761286237837408,9.380643118918705e-06,1158,0.9500000000000001,0.04999999999999993
2014-01-31,-0.025904139867950513,-0.025910809858833518,0.013339981766007671,6.669990883003836e-06,1158,0.9500000000000013,0.04999999999999871
2014-02-03,0.009271904211942177,0.00926333534173405,0.017137740416254287,8.568870208127144e-06,1159,0.9499999999999987,0.050000000000001266
