date,ic
2014-06-26,-0.006070981615599508
2014-06-27,-0.004641779408249501
2014-06-30,-0.014691848747688646
2014-07-01,-0.07225711335197223
2014-07-02,-0.05010137455779784
2014-07-03,-0.019807431219933423
2014-07-07,-0.03872226543505907
2014-07-08,-0.07372405613892673
2014-07-09,-0.09418781315024008
2014-07-10,-0.10820589148643452
2014-07-11,-0.11472154633669118
2014-07-14,-0.12683246407333704
2014-07-15,-0.07920712383664014
2014-07-16,-0.08250077445855357
2014-07-17,-0.04635759332707309
2014-07-18,-0.07618350195193932
2014-07-21,-0.07641071903341495
2014-07-22,-0.0908423284794155
2014-07-23,-0.1075246248864767
2014-07-24,-0.09785105691520248
2014-07-25,-0.06039431250608774
2014-07-28,-0.0572358276007473
2014-07-29,-0.03503848534709383
2014-07-30,-0.013110708274393566
2014-07-31,0.048429766439753934
2014-08-01,0.037609659785239766
2014-08-04,0.007735994325977588
2014-08-05,0.012366603082245447
2014-08-06,0.05219998244875657
2014-08-07,0.04938838582792986
2014-08-08,0.08874618547087602
2014-08-11,0.08799465873803936
2014-08-12,0.0904898656323705
2014-08-13,0.008717389530746354
2014-08-14,0.01398738699416887
2014-08-15,0.027625742473781262
2014-08-18,0.03157599357900305
2014-08-19,0.014375223313177247
2014-08-20,0.009536423817119985
2014-08-21,0.009689001727469868
2014-08-22,0.022701132003341708
2014-08-25,0.01701771061595796
2014-08-26,0.004753940471247625
2014-08-27,0.02421091391688775
2014-08-28,0.054984965060383494
2014-08-29,0.04455231373161896
2014-09-02,0.015887441934808413
2014-09-03,-0.030503921623094357
2014-09-04,0.028669548605971398
2014-09-05,-0.001506668272503236
2014-09-08,0.010884925524217564
2014-09-09,-0.0078036972530057015
2014-09-10,0.02161627875906963
2014-09-11,0.024844557761661893
2014-09-12,-0.004645283106057089
2014-09-15,-0.0076506443092565135
2014-09-16,-0.060385705631081345
2014-09-17,-0.028545430029973708
2014-09-18,0.0027235886066742
2014-09-19,-0.006911286629203646
2014-09-22,0.017059807806239793
2014-09-23,0.009816989176459817
2014-09-24,-0.01245189728649794
2014-09-25,0.006414516805860506
2014-09-26,-0.004349617073201536
2014-09-29,-0.023752957603488657
2014-09-30,-0.0008416955931720145
2014-10-01,0.02244698285452723
2014-10-02,0.02434722908857908
2014-10-03,0.022440150153281165
2014-10-06,0.039414526250894255
2014-10-07,0.05001034475106234
2014-10-08,0.045054036239123386
2014-10-09,0.04553299509756398
2014-10-10,0.08212117973183093
2014-10-13,0.1375370683615982
2014-10-14,0.1402170713930964
2014-10-15,0.17789406603193672
2014-10-16,0.16152244256042225
2014-10-17,0.15603046670682952
2014-10-20,0.1569768444265871
2014-10-21,0.14415449049345794
2014-10-22,0.10764161489236918
2014-10-23,0.0884019151120051
2014-10-24,0.09913542989249581
2014-10-27,0.06596240875279595
2014-10-28,0.1403195171162435
2014-10-29,0.14412349373220232
2014-10-30,0.11038217768233699
2014-10-31,0.14769468806340663
2014-11-03,0.1366319258000048
2014-11-04,0.16125456685265718
2014-11-05,0.17532856590901094
2014-11-06,0.1772813073557143
2014-11-07,0.19480795574763188
2014-11-10,0.1965077761692347
2014-11-11,0.21523472578893985
2014-11-12,0.25829801669481756
2014-11-13,0.2323582823973767
2014-11-14,0.22537075337738163
2014-11-17,0.21624478965948368
2014-11-18,0.21121801723697928
2014-11-19,0.18255484880204928
2014-11-20,0.2137203459041284
2014-11-21,0.18997297981615588
2014-11-24,0.21619419732852194
2014-11-25,0.24336442038668663
2014-11-26,0.20238058517221147
2014-11-28,0.1246046596094166
2014-12-01,0.14237828129082755
2014-12-02,0.13358433197102879
2014-12-03,0.21486041845960085
2014-12-04,0.18393504098465246
2014-12-05,0.1915305846097908
2014-12-08,0.14997301409566133
2014-12-09,0.1750028112635153
2014-12-10,0.15926619523997654
2014-12-11,0.14137914117693734
2014-12-12,0.11835046037281427
2014-12-15,0.10379661689146036
2014-12-16,0.15135910274158904
2014-12-17,0.212439240840249
2014-12-18,0.20277251989622797
2014-12-19,0.2796486819991812
2014-12-22,0.2966569896548421
2014-12-23,0.30017710146258264
2014-12-24,0.2640097863365532
2014-12-26,0.29135825034511953
2014-12-29,0.3000402802836496
2014-12-30,0.26660768563692555
2014-12-31,0.21841473114270205
2015-01-02,0.12421268392631872
2015-01-05,0.08892915412333287
2015-01-06,0.04835302593979707
2015-01-07,-0.04197854331318828
2015-01-08,-0.11671076608492775
2015-01-09,-0.059692145481992934
2015-01-12,-0.09892400717567976
2015-01-13,-0.1552703263557452
2015-01-14,-0.23203611674188798
2015-01-15,-0.24154794661368417
2015-01-16,-0.22209562275352118
2015-01-20,-0.22864653285526504
2015-01-21,-0.14109389289800048
2015-01-22,-0.1199686938575717
2015-01-23,-0.1941669585715637
2015-01-26,-0.17648150734115456
2015-01-27,-0.11343067197682868
2015-01-28,-0.20117210205409297
2015-01-29,-0.17659516111037232
2015-01-30,-0.12446828840655257
2015-02-02,-0.029884022564872267
2015-02-03,0.07409811627319232
2015-02-04,0.010533869455135382
2015-02-05,0.07448036707159723
2015-02-06,0.1402936421517646
2015-02-09,0.1943432897229753
2015-02-10,0.1682597369647523
2015-02-11,0.193029044645896
2015-02-12,0.26458829803821016
2015-02-13,0.31276278533072693
2015-02-17,0.29820375623390827
2015-02-18,0.3023566173337499
2015-02-19,0.3213509164720487
2015-02-20,0.2502626588610966
2015-02-23,0.17372369786541156
2015-02-24,0.16351303562538047
2015-02-25,0.2251064420055699
2015-02-26,0.28128344285887674
2015-02-27,0.3123741077262084
2015-03-02,0.26505804736978217
2015-03-03,0.2366467932661842
2015-03-04,0.19360870084726686
2015-03-05,0.09959810605453909
2015-03-06,0.06898124992056644
2015-03-09,0.027708715797781936
2015-03-10,-0.08066979895647612
2015-03-11,-0.06541075808067068
2015-03-12,-0.13685604036480387
2015-03-13,-0.23613548859635763
2015-03-16,-0.35723717308660863
2015-03-17,-0.33860836406672973
2015-03-18,-0.3175061418386681
2015-03-19,-0.35983895970044066
2015-03-20,-0.28199639290207423
2015-03-23,-0.25504236434510125
2015-03-24,-0.2764325058727381
2015-03-25,-0.20665134951004577
2015-03-26,-0.288274785647341
2015-03-27,-0.39293110238796775
2015-03-30,-0.435098755369808
2015-03-31,-0.44429631883239723
2015-04-01,-0.37860742906594425
2015-04-02,-0.34843557348982274
2015-04-06,-0.3062343079285209
2015-04-07,-0.27868353299503323
2015-04-08,-0.2810971225070613
2015-04-09,-0.26061929491693997
2015-04-10,-0.24649934610052804
2015-04-13,-0.26020931476243403
2015-04-14,-0.19710591577150532
2015-04-15,-0.0611685011058891
2015-04-16,-0.08073910751014093
2015-04-17,0.02068016699901794
2015-04-20,0.06568881255536985
2015-04-21,-0.012353454982154432
2015-04-22,-0.015838305563585037
2015-04-23,0.06985165280323989
2015-04-24,0.13169187574379218
2015-04-27,0.2413497675187549
2015-04-28,0.2984035564000325
2015-04-29,0.36794096978981106
2015-04-30,0.432760598580586
2015-05-01,0.33580825555656446
2015-05-04,0.3328010520443424
2015-05-05,0.36065491948179595
2015-05-06,0.3498314497390227
2015-05-07,0.3056651402541889
2015-05-08,0.3039550444480867
2015-05-11,0.2697560890824319
2015-05-12,0.3052759739374185
2015-05-13,0.32862874817426224
2015-05-14,0.31576351338726844
2015-05-15,0.31945357824839354
2015-05-18,0.2715313961923284
2015-05-19,0.24028286150331735
2015-05-20,0.29642996519165776
2015-05-21,0.31176507619062566
2015-05-22,0.253562803381064
2015-05-26,0.16903390966270718
2015-05-27,0.1625089455725632
2015-05-28,0.13225130518047976
2015-05-29,0.1347116349284306
2015-06-01,0.12605836572195278
2015-06-02,0.24831493544351163
2015-06-03,0.22260588231470493
2015-06-04,0.2768182845333318
2015-06-05,0.2512359068277236
2015-06-08,0.28535924324554723
2015-06-09,0.32021486973689267
2015-06-10,0.33328589660904834
2015-06-11,0.3280419736643321
2015-06-12,0.30653535696890094
2015-06-15,0.3122706358830274
2015-06-16,0.32507486859004775
2015-06-17,0.358709307717064
2015-06-18,0.40280353792812523
2015-06-19,0.3958366501794313
2015-06-22,0.4207332762082061
2015-06-23,0.4233033307224756
2015-06-24,0.41644529800817953
2015-06-25,0.37585262285436494
2015-06-26,0.39397491159405107
2015-06-29,0.3807257062770423
2015-06-30,0.33619266975032636
2015-07-01,0.3196081157655452
2015-07-02,0.3624561784203169
2015-07-06,0.35142721557879303
2015-07-07,0.39582773155591694
2015-07-08,0.32527819982992023
2015-07-09,0.3082176912357269
2015-07-10,0.24197328969692272
2015-07-13,0.24613039505380835
2015-07-14,0.17954168072982682
2015-07-15,0.19783137654399202
2015-07-16,0.1841820464154586
2015-07-17,0.16112338051266484
2015-07-20,0.08538600911447361
2015-07-21,0.12195925207883056
2015-07-22,0.03831659789045095
2015-07-23,0.012933122163580604
2015-07-24,-0.0005423909014503974
2015-07-27,0.06499823521982835
2015-07-28,0.13136028281479278
2015-07-29,0.10821388039759773
2015-07-30,0.04148990363068422
2015-07-31,-0.042420448311392814
2015-08-03,-0.06463602186300545
2015-08-04,-0.012790032705662306
2015-08-05,-0.09651909578881342
2015-08-06,0.05700485466795107
2015-08-07,0.034853114989434365
2015-08-10,0.14073364134221
2015-08-11,0.10743361089028079
2015-08-12,0.23880381178336385
2015-08-13,0.14140477980286653
2015-08-14,0.13554238370140417
2015-08-17,-0.007794101485011093
2015-08-18,0.011810038301340075
2015-08-19,0.03182578656345366
2015-08-20,0.08335394949510531
2015-08-21,0.15642522046270585
2015-08-24,0.25951799307121554
2015-08-25,0.1617375436440255
2015-08-26,0.09099631517695521
2015-08-27,0.19005885151921859
2015-08-28,0.22844566877659425
2015-08-31,0.2803303875349593
2015-09-01,0.31368016280684796
2015-09-02,0.1507324200119983
2015-09-03,0.06109266982793269
2015-09-04,-0.1082272467752625
2015-09-08,-0.1762943127400371
2015-09-09,-0.24896211388079081
2015-09-10,-0.2386793456541543
2015-09-11,-0.20435745787075732
2015-09-14,-0.18393935175643697
2015-09-15,-0.25407344533323173
2015-09-16,-0.16876372420333557
2015-09-17,-0.12141552435108305
2015-09-18,-0.12133317072699647
2015-09-21,-0.18103830034818616
2015-09-22,-0.1945645778602371
2015-09-23,-0.3208566217329606
2015-09-24,-0.278450251903528
2015-09-25,-0.21759076748690506
2015-09-28,-0.1567609777851136
2015-09-29,-0.14329372248851258
2015-09-30,-0.1408530864506216
2015-10-01,-0.1988435092445514
2015-10-02,-0.112793197099302
2015-10-05,-0.08594843866638179
2015-10-06,0.1067391883689149
2015-10-07,0.1856851197330443
2015-10-08,0.26802061596792576
2015-10-09,0.2746178264476768
2015-10-12,0.22847014117196973
2015-10-13,0.2423844245186746
2015-10-14,0.29746080684052184
2015-10-15,0.2689055181925848
2015-10-16,0.1792024329021583
2015-10-19,0.1678260779623957
2015-10-20,0.16851023638484985
2015-10-21,0.14112962512395202
2015-10-22,0.20545180513390612
2015-10-23,0.2139103948768601
2015-10-26,0.0937944751188516
2015-10-27,0.04151319572853536
2015-10-28,0.13672572519526152
2015-10-29,0.13569020287978142
2015-10-30,0.17611992881868704
2015-11-02,0.2368179696964555
2015-11-03,0.26328661086984945
2015-11-04,0.30343090673076323
2015-11-05,0.3308065822132932
2015-11-06,0.3742880641552126
2015-11-09,0.32338654655480464
2015-11-10,0.2883404583894368
2015-11-11,0.3121408841297271
2015-11-12,0.33788956416473365
2015-11-13,0.3291289591298121
2015-11-16,0.3398565823804235
2015-11-17,0.3580836533489115
2015-11-18,0.3441530036881234
2015-11-19,0.3350922855112305
2015-11-20,0.24058425839654746
2015-11-23,0.14587158360922145
2015-11-24,0.21525131676589576
2015-11-25,0.2950353646724103
2015-11-27,0.2415186140139116
2015-11-30,0.3071725039381989
2015-12-01,0.2507431585986099
2015-12-02,0.15796090539077726
2015-12-03,0.21433566048223918
2015-12-04,0.18557767424833174
2015-12-07,0.15789887594591537
2015-12-08,0.057346075265236204
2015-12-09,0.21669197231798784
2015-12-10,0.2518940032019277
2015-12-11,0.18359499276067556
2015-12-14,0.11278706471744585
2015-12-15,0.1616784992605045
2015-12-16,0.21358618970538965
2015-12-17,0.19077969413430035
2015-12-18,0.15862129971709174
2015-12-21,0.16306273850187697
2015-12-22,0.24712244674295006
2015-12-23,0.2434683129539991
2015-12-24,0.20037647786111482
2015-12-28,0.11028639338058097
2015-12-29,0.07368679408455789
2015-12-30,0.061008922280766924
2015-12-31,0.12676711639050978
2016-01-04,0.07780512403555845
2016-01-05,-0.0321728269470164
2016-01-06,-0.16057091849367838
2016-01-07,-0.16225778130361213
2016-01-08,-0.09230871433015247
2016-01-11,-0.11609883203444392
2016-01-12,-0.13354341668256928
2016-01-13,-0.15337947924655432
2016-01-14,-0.16532578432795345
2016-01-15,-0.28302561618417504
2016-01-19,-0.3345531185687689
2016-01-20,-0.29245991103033253
2016-01-21,-0.2708588753958306
2016-01-22,-0.21152955221827927
2016-01-25,-0.25277334034086707
2016-01-26,-0.17961095716649295
2016-01-27,-0.2029703182616052
2016-01-28,-0.21275323290363116
2016-01-29,-0.2069201261037492
2016-02-01,-0.29457494547173424
2016-02-02,-0.396796884251427
2016-02-03,-0.3703664817228281
2016-02-04,-0.37800738786254
2016-02-05,-0.218658668297888
2016-02-08,-0.2384372700955808
2016-02-09,-0.3305040887514594
2016-02-10,-0.3947423692164
2016-02-11,-0.39449771184585236
2016-02-12,-0.31245095354453195
2016-02-16,-0.3308063193151935
2016-02-17,-0.32708444628472017
2016-02-18,-0.3610048582906596
2016-02-19,-0.4436006140126523
2016-02-22,-0.36111419706209497
2016-02-23,-0.3208840271972206
2016-02-24,-0.323824455071321
2016-02-25,-0.32761418567317485
2016-02-26,-0.22106351865860083
2016-02-29,-0.20077315510521956
2016-03-01,-0.176460768339772
2016-03-02,-0.012708927250094287
2016-03-03,0.1556933696574516
2016-03-04,0.2379479281071801
2016-03-07,0.3036311940748103
2016-03-08,0.15655063754207194
2016-03-09,0.11322298213502344
2016-03-10,0.049396475167702895
2016-03-11,0.1070628041895655
2016-03-14,-0.05193163097791128
2016-03-15,-0.17572146392271715
2016-03-16,-0.10428183219614334
2016-03-17,-0.06113907285914415
2016-03-18,-0.07378586214237376
2016-03-21,-0.13743748723099874
2016-03-22,-0.19319024256289136
2016-03-23,-0.3703201493806177
2016-03-24,-0.31082257369988625
2016-03-28,-0.3644810103505431
2016-03-29,-0.3568991994848389
2016-03-30,-0.30294055288665406
2016-03-31,-0.24597898366951723
2016-04-01,-0.24243621026101253
2016-04-04,-0.2034806016018794
2016-04-05,-0.14900920302702111
2016-04-06,-0.08646338517796599
2016-04-07,-0.11700098047756383
2016-04-08,-0.03494277518708112
2016-04-11,-0.044930838768647605
2016-04-12,0.04704092794312018
2016-04-13,0.18012282263734256
2016-04-14,0.21574852807536762
2016-04-15,0.1602131045994576
2016-04-18,0.10486721820633488
2016-04-19,0.13926197262031748
2016-04-20,0.23168513833070795
2016-04-21,0.25315926158908325
2016-04-22,0.29294378200447796
2016-04-25,0.25688274901659675
2016-04-26,0.22376078402902577
2016-04-27,0.27699815635269825
2016-04-28,0.2123980041753912
2016-04-29,0.15488940501648024
2016-05-02,0.1275194389194255
2016-05-03,0.03224000449384899
2016-05-04,0.011861383575001504
2016-05-05,-0.1126396882959212
2016-05-06,-0.15091952425366922
2016-05-09,-0.18658379959251503
2016-05-10,-0.06916438347482214
2016-05-11,0.020423686196082792
2016-05-12,-0.013213315501282633
2016-05-13,0.019037116197644026
2016-05-16,0.03190467690204809
2016-05-17,0.1470575997108364
2016-05-18,0.0936451173060774
2016-05-19,0.009350369151657227
2016-05-20,0.07706113000660225
2016-05-23,0.10170559036438492
2016-05-24,0.025606813199582287
2016-05-25,0.2488968402410994
2016-05-26,0.3437583027586933
2016-05-27,0.33204744886350035
2016-05-31,0.33892438724938573
2016-06-01,0.3525609816652782
2016-06-02,0.3682100681612101
2016-06-03,0.435101920387531
2016-06-06,0.4892475811981458
2016-06-07,0.4649893331566863
2016-06-08,0.4419563650447061
2016-06-09,0.3730944360142492
2016-06-10,0.17646460477880085
2016-06-13,0.18264929759574358
2016-06-14,0.06666008646168119
2016-06-15,0.0817310981867944
2016-06-16,-0.008800257400741078
2016-06-17,0.07653100985783533
2016-06-20,0.038314828606706784
2016-06-21,0.014169790233827723
2016-06-22,0.01355583557423862
2016-06-23,0.08825009825595535
2016-06-24,-0.14537277106152294
2016-06-27,-0.2796280032955393
2016-06-28,-0.21034038276578557
2016-06-29,-0.16771017557678808
2016-06-30,-0.15259946008162123
2016-07-01,-0.09306871895314885
2016-07-05,-0.26298217303989263
2016-07-06,-0.22729914616352453
2016-07-07,-0.22347689482590988
2016-07-08,-0.19813556013155031
2016-07-11,-0.17799605486206657
2016-07-12,-0.0960374262402895
2016-07-13,-0.16958049911583148
2016-07-14,-0.12461143802312495
2016-07-15,-0.15525383346738308
2016-07-18,-0.15191224667948727
2016-07-19,-0.1650229489126292
2016-07-20,-0.0852716442993084
2016-07-21,-0.09916295511097391
2016-07-22,-0.09875349656421792
2016-07-25,-0.0946315110608596
2016-07-26,-0.1439049761349739
2016-07-27,-0.12314520519046405
2016-07-28,-0.16360383495260752
2016-07-29,-0.18047448117572323
2016-08-01,-0.2043697290837763
2016-08-02,-0.22294397650189862
2016-08-03,-0.1828386066782807
2016-08-04,-0.20302944809761567
2016-08-05,-0.10360678920628803
2016-08-08,-0.1025579462030811
2016-08-09,-0.13727689714925653
2016-08-10,-0.19483936943635308
2016-08-11,-0.16401114594933933
2016-08-12,-0.1701731008800891
2016-08-15,-0.11436261258758089
2016-08-16,-0.06368279668184215
2016-08-17,-0.06514851092788751
2016-08-18,-0.06971251888678874
2016-08-19,-0.05277231824503383
2016-08-22,-0.00279105451038114
2016-08-23,0.02574519338557489
2016-08-24,0.029246854806820103
2016-08-25,0.07187633940277151
2016-08-26,0.07456933989111096
2016-08-29,0.06635982636625395
2016-08-30,0.14872537995698237
2016-08-31,0.07316303682380121
2016-09-01,0.02005316239547439
2016-09-02,-0.09954982328741224
2016-09-06,-0.16585727289545107
2016-09-07,-0.11338854511545202
2016-09-08,-0.07012390549058044
2016-09-09,-0.01933168512832277
2016-09-12,0.003310218805117948
2016-09-13,0.04405513009150101
2016-09-14,0.03443402469478002
2016-09-15,0.02070562221238892
2016-09-16,0.0645884137706334
2016-09-19,0.047256061600015054
2016-09-20,0.0337473460586326
2016-09-21,-0.018654934575888592
2016-09-22,-0.02022607466828927
2016-09-23,0.03200122674349005
2016-09-26,-0.00370917996135604
2016-09-27,-0.050940107051519544
2016-09-28,-0.0807750502706662
2016-09-29,-0.07941736617202612
2016-09-30,-0.039646212466332306
2016-10-03,-0.018444318370108705
2016-10-04,0.026257122298724372
2016-10-05,0.06484967248438638
2016-10-06,0.060112107640925734
2016-10-07,0.036394598756907745
2016-10-10,0.05142382706827103
2016-10-11,0.007413884892231678
2016-10-12,-0.11919405480972926
2016-10-13,-0.12786082284179137
2016-10-14,-0.16601666285022884
2016-10-17,-0.15584481749557286
2016-10-18,-0.14557063404846562
2016-10-19,-0.1460731122861425
2016-10-20,-0.1329755113040432
2016-10-21,-0.12271050560098605
2016-10-24,-0.13534986969558654
2016-10-25,-0.14377728932105177
2016-10-26,-0.08720960917007528
2016-10-27,-0.06451947073134948
2016-10-28,-0.05986063109424748
2016-10-31,-0.09072589943371535
2016-11-01,-0.12507035238486383
2016-11-02,-0.10454128881981996
2016-11-03,-0.09809038188486693
2016-11-04,-0.09284828254754535
2016-11-07,-0.1381623812396139
2016-11-08,-0.16249469370838507
2016-11-09,-0.1315601567967105
2016-11-10,-0.019689838782194068
2016-11-11,-0.00347287010636164
2016-11-14,0.019393157530729597
2016-11-15,-0.0431787345562837
2016-11-16,-0.09346568879727582
2016-11-17,-0.07369796768300749
2016-11-18,-0.10367856780441342
2016-11-21,-0.11601774715477839
2016-11-22,-0.12876945206775312
2016-11-23,-0.10586084577406192
2016-11-25,-0.09241883491582659
2016-11-28,-0.10085291288755859
2016-11-29,-0.07178662449838098
2016-11-30,-0.07431847582812738
2016-12-01,-0.05274137833764279
2016-12-02,-0.13346322461296584
2016-12-05,-0.07337131632159007
2016-12-06,-0.042452950442976624
2016-12-07,-0.06053666164448912
2016-12-08,-0.0012290401010761056
2016-12-09,0.06237752559260268
2016-12-12,0.008020803847736159
2016-12-13,0.04728594616687681
2016-12-14,-0.07368565815493575
2016-12-15,-0.05994756215714697
2016-12-16,0.042130363867940473
2016-12-19,0.031086582948035138
2016-12-20,-0.01296023771194185
2016-12-21,0.05210692337200451
2016-12-22,0.08187045710101903
2016-12-23,0.09877007482634086
2016-12-27,0.11786913302559254
2016-12-28,0.09452344741753499
2016-12-29,0.06432356653286242
2016-12-30,0.09172089654435649
2017-01-03,0.08743491179766066
2017-01-04,0.14162635540243212
2017-01-05,0.1775231526937128
2017-01-06,0.1615086803257536
2017-01-09,0.1405008860304597
2017-01-10,0.09534516019899437
2017-01-11,0.05451794254229713
2017-01-12,0.11642868594329389
2017-01-13,0.09222854690280963
2017-01-17,0.14312263684743196
2017-01-18,0.09490077526041867
2017-01-19,0.032063306278676
2017-01-20,0.027818382099006327
2017-01-23,0.0023851053108681136
2017-01-24,-0.12927164238812697
2017-01-25,-0.17084426940926065
2017-01-26,-0.17584923284436538
2017-01-27,-0.16587445925769015
2017-01-30,-0.04601253253079627
2017-01-31,-0.0936858012254343
2017-02-01,-0.08808176787726558
2017-02-02,-0.05626211867539592
2017-02-03,-0.09303636759083801
2017-02-06,-0.12449094511237403
2017-02-07,-0.10493608942694888
2017-02-08,-0.07487196409248914
2017-02-09,-0.07396549551866183
2017-02-10,-0.07130013182563597
2017-02-13,-0.09511904119023043
2017-02-14,-0.0997748829216764
2017-02-15,-0.0847214889600216
2017-02-16,-0.06961367622704763
2017-02-17,-0.1496177232788105
2017-02-21,-0.12385194854335681
2017-02-22,-0.1170658405011873
2017-02-23,-0.08385904641554523
2017-02-24,-0.07722951017370208
2017-02-27,-0.06098612592463575
2017-02-28,-0.02731512135468509
2017-03-01,-0.08965081808507444
2017-03-02,-0.004191631242980702
2017-03-03,-0.06225595674465215
2017-03-06,-0.024041271262796513
2017-03-07,-0.08476709888066389
2017-03-08,-0.04745647708006786
2017-03-09,-0.0368918156988536
2017-03-10,-0.06500453392487159
2017-03-13,-0.104858739948057
2017-03-14,-0.13574310133067935
2017-03-15,-0.19083409615012512
2017-03-16,-0.16934781845151517
2017-03-17,-0.1725817008344287
2017-03-20,-0.19104599998768507
2017-03-21,-0.02062404047145752
2017-03-22,-0.05586939254953176
2017-03-23,0.014319349720191422
2017-03-24,0.01932090390579036
2017-03-27,0.04171831590329044
2017-03-28,0.012308123296348257
2017-03-29,0.019755844103050244
2017-03-30,0.034324373424508225
2017-03-31,0.007851970017872583
2017-04-03,0.01682414798267462
2017-04-04,-0.01664036509996091
2017-04-05,-0.003738593681710334
2017-04-06,0.026619086052987902
2017-04-07,0.037103082495386845
2017-04-10,0.08079110635885098
2017-04-11,0.09814073798246979
2017-04-12,0.13012114675122954
2017-04-13,0.1411379040425905
2017-04-17,0.166450732233536
2017-04-18,0.08180222654800229
2017-04-19,0.0805721139068787
2017-04-20,0.05294269890900108
2017-04-21,0.06599048206703335
2017-04-24,0.06021742923487174
2017-04-25,0.04954336949388772
2017-04-26,0.08963927453892732
2017-04-27,0.08178636050638384
2017-04-28,0.0994451352074355
2017-05-01,0.06406503586442308
2017-05-02,0.07715639494897128
2017-05-03,0.07798145716144864
2017-05-04,0.06626974392440596
2017-05-05,0.08210502965663381
2017-05-08,0.10132196999934666
2017-05-09,0.13654127397604074
2017-05-10,0.11030925124219912
2017-05-11,0.06090992377589829
2017-05-12,0.0817788249759336
2017-05-15,0.014427929963239211
2017-05-16,-0.031279566102267446
2017-05-17,0.10370841618698128
2017-05-18,0.1487433002652922
2017-05-19,0.12290175496691072
