date,ic
2015-02-11,-0.20121434963753576
2015-02-12,-0.36208477726513055
2015-02-13,-0.058856869186083516
2015-02-17,0.1913345288003148
2015-02-18,-0.0473102780190745
2015-02-19,0.17400812717906594
2015-02-20,0.3215259860407518
2015-02-23,-0.16411626124916906
2015-02-24,-0.13814822398230692
2015-02-25,0.10905176331336543
2015-02-26,-0.06152156505901209
2015-02-27,0.21713595167663352
2015-03-02,-0.07555467236235128
2015-03-03,0.052749259935947895
2015-03-04,0.1374734862573538
2015-03-05,0.0051447576673426965
2015-03-06,0.3332614496652124
2015-03-09,0.26212732771526437
2015-03-10,-0.0384044818853609
2015-03-11,0.2270717381419371
2015-03-12,0.1927500245834412
2015-03-13,0.242808180006439
2015-03-16,-0.0018544282014969437
2015-03-17,-0.21621374446627606
2015-03-18,0.32858099018922265
2015-03-19,-0.18967308598399496
2015-03-20,-0.22296085712125682
2015-03-23,-0.10034967704938559
2015-03-24,-0.3075447234634657
2015-03-25,0.07408584134763992
2015-03-26,0.4151276858738002
2015-03-27,0.0839463456091617
2015-03-30,-0.05736251481693178
2015-03-31,-0.208552985911129
2015-04-01,-0.1655318055055427
2015-04-02,-0.3350209160727306
2015-04-06,-0.10160501910229017
2015-04-07,0.32829239866109555
2015-04-08,-0.11434131590676522
2015-04-09,0.09226812535177839
2015-04-10,0.027629588231240898
2015-04-13,-0.33688278972878144
2015-04-14,-0.37330867584424143
2015-04-15,0.09597751744982315
2015-04-16,-0.07823775320521714
2015-04-17,0.14347891982171954
2015-04-20,0.3462753449284154
2015-04-21,-0.11833859371208105
2015-04-22,-0.18260984421878285
2015-04-23,-0.01604357145673401
2015-04-24,-0.32947223753181143
2015-04-27,-0.19249791837320956
2015-04-28,-0.28864416721127956
2015-04-29,-0.15282884762712118
2015-04-30,0.2841668179830752
2015-05-01,0.04259829025646851
2015-05-04,-0.19663471809307262
2015-05-05,0.11573317013199672
2015-05-06,0.34404839307115065
2015-05-07,-0.01142342383834424
2015-05-08,0.16984802476899194
2015-05-11,-0.09602528523519052
2015-05-12,-0.04233924091710597
2015-05-13,0.20324194010300747
2015-05-14,0.0011978226540765196
2015-05-15,0.34893978568558603
2015-05-18,0.3346528986638989
2015-05-19,-0.06092247941429933
2015-05-20,-0.14613305152833864
2015-05-21,0.19804824665370044
2015-05-22,0.2804250981859747
2015-05-26,0.22516892213671233
2015-05-27,0.059378769766916
2015-05-28,0.06992194570357613
2015-05-29,0.20476373797133537
2015-06-01,-0.3487399139168276
2015-06-02,0.11291498282245455
2015-06-03,0.07574698468067607
2015-06-04,0.10364240980201385
2015-06-05,0.001143710462085067
2015-06-08,-0.08491179175396776
2015-06-09,-0.005655669405473034
2015-06-10,0.12224015810959005
2015-06-11,0.1298804480718535
2015-06-12,0.06937935468969586
2015-06-15,0.05629878310178775
2015-06-16,-0.023645802636810036
2015-06-17,0.17515171179173053
2015-06-18,0.20819559539250204
2015-06-19,0.02827476823165713
2015-06-22,-0.05983180157090992
2015-06-23,-0.09891947573172985
2015-06-24,0.29394940823109916
2015-06-25,-0.038586811987976366
2015-06-26,0.01859070036724271
2015-06-29,0.18694184239573092
2015-06-30,0.32384461357207384
2015-07-01,-0.20066866358899105
2015-07-02,0.3343610397453061
2015-07-06,-0.05862212486530847
2015-07-07,0.13672596038440532
2015-07-08,0.15517445839833263
2015-07-09,0.2932527099537936
2015-07-10,-0.0385772400709637
2015-07-13,0.029735947736774952
2015-07-14,0.22322929846550846
2015-07-15,0.18478512333320293
2015-07-16,0.323716359861541
2015-07-17,0.371654137249351
2015-07-20,-0.14141244240773357
2015-07-21,0.31899919080333694
2015-07-22,0.050098108522655914
2015-07-23,0.09455491889313666
2015-07-24,-0.05770920291476832
2015-07-27,-0.12547771579317363
2015-07-28,-0.15049283811402103
2015-07-29,0.10137606677010316
2015-07-30,0.07249081470555867
2015-07-31,0.2532860850362549
2015-08-03,0.10121429896177454
2015-08-04,0.2445091387578576
2015-08-05,-0.3402794507430669
2015-08-06,0.19121663976730208
2015-08-07,-0.3514749486564154
2015-08-10,0.13106224690849708
2015-08-11,-0.26563987825572016
2015-08-12,0.45902410071440536
2015-08-13,0.06867026130393354
2015-08-14,0.18892359819622034
2015-08-17,0.05077497619426965
2015-08-18,0.1929227944011146
2015-08-19,-0.19796049241907063
2015-08-20,-0.028927458396225084
2015-08-21,0.043168274768036724
2015-08-24,0.1368258643154826
2015-08-25,0.1675008547200986
2015-08-26,-0.3702376467322568
2015-08-27,-0.24363324234639322
2015-08-28,-0.29399533781878057
2015-08-31,0.18975849978269485
2015-09-01,0.2978036691513806
2015-09-02,-0.09748800573802834
2015-09-03,0.22540369885132852
2015-09-04,0.19608066764991428
2015-09-08,0.035478796837299646
2015-09-09,0.11892596544359316
2015-09-10,0.3559074388143569
2015-09-11,0.07079913648486855
2015-09-14,0.03314862015066893
2015-09-15,-0.44670234809473275
2015-09-16,0.17654033000472558
2015-09-17,0.2627389869361557
2015-09-18,0.17915553248396243
2015-09-21,0.2901139987909855
2015-09-22,0.6003741961506346
2015-09-23,-0.2663578425228932
2015-09-24,0.05701115521064168
2015-09-25,0.09394930880881137
2015-09-28,-0.12024259977083139
2015-09-29,-0.047812654253944695
2015-09-30,0.18027526002798525
2015-10-01,-0.3696873330043202
2015-10-02,-0.4106088812348505
2015-10-05,-0.5470086716052507
2015-10-06,-0.17160223524277135
2015-10-07,-0.2880834058765091
2015-10-08,0.05710184036818311
2015-10-09,0.4772910194157726
2015-10-12,-0.011402719070479374
2015-10-13,-0.3237990504050485
2015-10-14,0.13394836215562547
2015-10-15,0.2592648379093526
2015-10-16,0.34540426000632574
2015-10-19,-0.21663421849764108
2015-10-20,0.15291126509816702
2015-10-21,-0.08042060286491322
2015-10-22,0.07063750852373081
2015-10-23,0.34883801657634833
2015-10-26,0.2764566759771719
2015-10-27,-0.07182017571411488
2015-10-28,-0.05590383976247963
2015-10-29,-0.12622600084389232
2015-10-30,-0.1786370116909043
2015-11-02,-0.3175442061578684
2015-11-03,0.17502511937151
2015-11-04,0.13603355626878091
2015-11-05,0.07328200941944028
2015-11-06,0.1107247656607456
2015-11-09,0.20371657984610636
2015-11-10,0.2550256102610868
2015-11-11,0.20030445622140305
2015-11-12,-0.09394395126087024
2015-11-13,-0.1468397468416736
2015-11-16,0.2887986166713596
2015-11-17,-0.15614739773085157
2015-11-18,0.03308688239739956
2015-11-19,0.25227817309648304
2015-11-20,0.11337498974469802
2015-11-23,-0.33054337372324993
2015-11-24,0.09813967167590831
2015-11-25,0.3645774710152948
2015-11-27,-0.22956848424631712
2015-11-30,0.10322931601530719
2015-12-01,0.20383990048736347
2015-12-02,-0.14225762243765833
2015-12-03,0.420095483212852
2015-12-04,0.3154099968748008
2015-12-07,0.3060583049588075
2015-12-08,-0.381411422012044
2015-12-09,-0.02472089336059921
2015-12-10,0.20806213333482407
2015-12-11,0.3427739452418631
2015-12-14,-0.08982422266882872
2015-12-15,-0.08080754129737916
2015-12-16,0.24471623921955948
2015-12-17,-0.11747692349917407
2015-12-18,-0.026192757740912113
2015-12-21,-0.2416461776859074
2015-12-22,-0.44483261801907914
2015-12-23,0.06334198629307478
2015-12-24,0.3921654383412505
2015-12-28,0.12565880970999177
2015-12-29,0.27090143037121645
2015-12-30,-0.26784213679760704
2015-12-31,-0.29040730771024714
2016-01-04,0.16033011796180618
2016-01-05,0.31591155000877064
2016-01-06,0.17582169919257926
2016-01-07,-2.902811221575972e-05
2016-01-08,0.29715693695643997
2016-01-11,0.27270537856942256
2016-01-12,-0.07393419096208859
2016-01-13,-0.11180069803880907
2016-01-14,0.17274193992214648
2016-01-15,0.25425531670601226
2016-01-19,0.02566919146073301
2016-01-20,-0.31194245468328385
2016-01-21,-0.09188314686759151
2016-01-22,0.25196194474284084
2016-01-25,-0.3240685114229156
2016-01-26,-0.14018790650580099
2016-01-27,-0.06861793013569396
2016-01-28,-0.1372560243159497
2016-01-29,0.13025624370764302
2016-02-01,0.24796795969847404
2016-02-02,-0.4296394749237113
2016-02-03,-0.38944008720442574
2016-02-04,-0.20101459896065535
2016-02-05,0.05062362358285502
2016-02-08,0.3441605895824404
2016-02-09,0.14118806596930594
2016-02-10,0.16343811293698007
2016-02-11,-0.3156689155113127
2016-02-12,-0.16884705927338242
2016-02-16,-0.33845498356193415
2016-02-17,0.04820943528341611
2016-02-18,0.35671187937507715
2016-02-19,-0.36503987613059047
2016-02-22,0.31206870829242
2016-02-23,0.002394712096127921
2016-02-24,0.15187008259689108
2016-02-25,-0.35357781757514806
2016-02-26,-0.1774393275045289
2016-02-29,-0.10068739248588737
2016-03-01,-0.3699316353176451
2016-03-02,-0.35926751305049087
2016-03-03,-0.22488650180013003
2016-03-04,-0.3519945240289907
2016-03-07,0.5148284245913605
2016-03-08,0.00037214760109271567
2016-03-09,0.14750601826071436
2016-03-10,-0.40415539438075676
2016-03-11,0.08397576392723377
2016-03-14,0.5049715194596258
2016-03-15,-0.18084266780652453
2016-03-16,-0.22915481206597565
2016-03-17,-0.20689980829501536
2016-03-18,-0.06225524534456052
2016-03-21,0.027120829669290455
2016-03-22,0.5294277492791596
2016-03-23,-0.020777401250675006
2016-03-24,0.11887831912322873
2016-03-28,0.06311868091668262
2016-03-29,-0.0735805447627933
2016-03-30,-0.14102841745522263
2016-03-31,0.21266983316855392
2016-04-01,0.17404265225621396
2016-04-04,0.12750298204440966
2016-04-05,-0.14712132544156534
2016-04-06,0.22217936001781044
2016-04-07,-0.158296176793396
2016-04-08,-0.15042684566751197
2016-04-11,-0.27634599295218665
2016-04-12,-0.35390734297805976
2016-04-13,-0.09611149641743207
2016-04-14,0.23840975559716437
2016-04-15,-0.09934372784051491
2016-04-18,-0.20154763430274641
2016-04-19,-0.31637480364762477
2016-04-20,-0.20572598462807568
2016-04-21,-0.1780380602897998
2016-04-22,0.3936780010386233
2016-04-25,-0.1907708901339279
2016-04-26,-0.06799467368390152
2016-04-27,0.16978330261809513
2016-04-28,0.12303252041296237
2016-04-29,0.24165306773410736
2016-05-02,0.3651734816207896
2016-05-03,0.33535723827216607
2016-05-04,0.16319859457199767
2016-05-05,0.12847363677341214
2016-05-06,0.2965518834321902
2016-05-09,-0.20630963487762477
2016-05-10,0.06602385682278679
2016-05-11,0.31034708012970086
2016-05-12,0.15789237383354449
2016-05-13,-0.14677212727867753
2016-05-16,-0.3662153333331623
2016-05-17,-0.06687339093659032
2016-05-18,0.2079208892243231
2016-05-19,-0.2569219199723025
2016-05-20,-0.03999602569410786
2016-05-23,-0.039439475809118836
2016-05-24,-0.3275133586044703
2016-05-25,0.22620908535820922
2016-05-26,-0.1388897431927533
2016-05-27,-0.1274185006889011
2016-05-31,0.05830833062237573
2016-06-01,-0.11063718269488394
2016-06-02,0.30902848155261364
2016-06-03,-0.3584342893797105
2016-06-06,-0.04677443248565767
2016-06-07,0.18745721825370204
2016-06-08,0.4309367412547758
2016-06-09,0.4138832743002835
2016-06-10,0.22210080009444974
2016-06-13,0.2352734885564422
2016-06-14,-0.13605556836606914
2016-06-15,0.21614794935755122
2016-06-16,-0.17760432309742
2016-06-17,-0.14271821165023096
2016-06-20,0.08624599115314928
2016-06-21,0.056680042661804174
2016-06-22,-0.4095376619644927
2016-06-23,0.37465710463539265
2016-06-24,0.45218910383274347
2016-06-27,-0.22835787616630707
2016-06-28,-0.19533234114144318
2016-06-29,0.14320131255655666
2016-06-30,-0.09666704259014042
2016-07-01,0.47370662179946077
2016-07-05,-0.004409871208664416
2016-07-06,-0.20592005758821308
2016-07-07,-0.17479184871674044
2016-07-08,-0.11542014229612853
2016-07-11,-0.34978282783710385
2016-07-12,0.1864875930585583
2016-07-13,-0.23223355248597596
2016-07-14,0.022759176914553255
2016-07-15,-0.21909581162660843
2016-07-18,0.17356205073559947
2016-07-19,-0.2859857136439059
2016-07-20,-0.03431255260962505
2016-07-21,0.019101916384635726
2016-07-22,-0.07508148576593254
2016-07-25,0.0005255248196172692
2016-07-26,-0.08618966997334221
2016-07-27,0.10781918597603217
2016-07-28,0.08822756205752531
2016-07-29,0.1255223514329844
2016-08-01,0.18514658534118505
2016-08-02,-0.26887286372858155
2016-08-03,0.1170208811238196
2016-08-04,-0.29902201413442586
2016-08-05,-0.06258763530095054
2016-08-08,0.08114348203102101
2016-08-09,0.1413337684474842
2016-08-10,-0.16316443466091637
2016-08-11,-0.02732555266991023
2016-08-12,-0.16019854563828562
2016-08-15,-0.15651249281917753
2016-08-16,0.1191343570431995
2016-08-17,0.09376109325610676
2016-08-18,-0.039052843556476625
2016-08-19,0.02853255999451633
2016-08-22,-0.12988193438226256
2016-08-23,-0.037750688783445126
2016-08-24,0.16555280112028004
2016-08-25,-0.06766880280910867
2016-08-26,0.10518678782437799
2016-08-29,-0.2778223768366775
2016-08-30,0.03225623228479173
2016-08-31,0.20583591196849696
2016-09-01,0.1289646949058705
2016-09-02,0.1745258066634583
2016-09-06,-0.09820817814908073
2016-09-07,-0.14987253354256214
2016-09-08,-0.2732000478886919
2016-09-09,0.05081836445609979
2016-09-12,-0.034645014726119625
2016-09-13,0.20983169335974933
2016-09-14,0.11348960588716354
2016-09-15,0.04294707618427781
2016-09-16,0.12643759939827445
2016-09-19,0.06788460612841418
2016-09-20,0.22619575757492036
2016-09-21,-0.04297717533283609
2016-09-22,-0.1474931526536641
2016-09-23,0.2097376622621621
2016-09-26,0.021722540020498365
2016-09-27,0.09309227405495955
2016-09-28,0.03664676486826448
2016-09-29,-0.12288492260289122
2016-09-30,0.011332542404473676
2016-10-03,-0.15327452774368647
2016-10-04,-0.14166237345586608
2016-10-05,0.12561138131198993
2016-10-06,0.07103003225332769
2016-10-07,0.013723412582940698
2016-10-10,-0.03876780863353994
2016-10-11,0.18082828357431593
2016-10-12,0.12073032315196172
2016-10-13,0.031063886709084436
2016-10-14,0.21827745399797682
2016-10-17,-0.006430219035164237
2016-10-18,-0.08392278681886498
2016-10-19,-0.03763650946372412
2016-10-20,-0.04890241758294394
2016-10-21,0.09199068330599053
2016-10-24,0.022349067561425778
2016-10-25,-0.22395609411475734
2016-10-26,-0.10800633482746667
2016-10-27,0.06533144472068983
2016-10-28,0.18140123383344808
2016-10-31,-0.07555992053777989
2016-11-01,-0.003101263780391506
2016-11-02,0.083474039387781
2016-11-03,0.02215002297872398
2016-11-04,0.057496184405892485
2016-11-07,0.07813744094182067
2016-11-08,-0.14417009384314247
2016-11-09,-0.24958591458716017
2016-11-10,-0.03631149331348618
2016-11-11,-0.09937845203122359
2016-11-14,0.17828793380471164
2016-11-15,0.1473865580677746
2016-11-16,-0.07458525950684317
2016-11-17,0.1300530971969412
2016-11-18,0.11995593593641572
2016-11-21,0.07061266661138196
2016-11-22,-0.07357014232192385
2016-11-23,-0.009500034981764842
2016-11-25,0.19723061786587762
2016-11-28,0.03464929330537401
2016-11-29,-0.0971155516870224
2016-11-30,-0.14696250410917427
2016-12-01,0.1549522664800354
2016-12-02,-0.0839438187648866
2016-12-05,-0.10811119396238551
2016-12-06,-0.0004494140460261453
2016-12-07,-0.14145705460010524
2016-12-08,-0.1687217171780861
2016-12-09,0.0801499896930107
2016-12-12,-0.060877879484413845
2016-12-13,0.062279928760844365
2016-12-14,0.11189003744872535
2016-12-15,-0.27232048191354336
2016-12-16,0.015868962398935097
2016-12-19,0.17430846472087308
2016-12-20,0.05422613938336605
2016-12-21,-0.005805853584867712
2016-12-22,0.015606095792625889
2016-12-23,0.07377404299573503
2016-12-27,-0.0524587973497246
2016-12-28,-0.08045709088377245
2016-12-29,-0.1872930655984874
2016-12-30,-0.042753290208014
2017-01-03,-0.05177044991281782
2017-01-04,-0.14846560621689056
2017-01-05,-0.02893535914566395
2017-01-06,-0.0798464682607483
2017-01-09,0.25788750810427485
2017-01-10,0.16199491235510963
2017-01-11,-0.14777561816373125
2017-01-12,0.11407655070521075
2017-01-13,-0.22201538284575356
2017-01-17,0.17666390702761695
2017-01-18,0.09907199877428358
2017-01-19,0.06078661555173515
2017-01-20,-0.012048248786654316
2017-01-23,0.3021191252749532
2017-01-24,0.1418531346885924
2017-01-25,0.11082501023752937
2017-01-26,0.03840686402205425
2017-01-27,-0.2178059090799268
2017-01-30,-0.17113397050563292
2017-01-31,0.12511244965461724
2017-02-01,-0.06558161162701717
2017-02-02,0.15454553003829005
2017-02-03,-0.05579135982754932
2017-02-06,-0.07951251398474843
2017-02-07,-0.20691727649931144
2017-02-08,0.05862144829634951
2017-02-09,0.020534956456812536
2017-02-10,0.1736980725623337
2017-02-13,0.02202102846601289
2017-02-14,-0.022130428541178786
2017-02-15,-0.04129581579579654
2017-02-16,-0.12176433949097644
2017-02-17,0.04481442406709836
2017-02-21,-0.06090159702219487
2017-02-22,-0.21718987529729455
2017-02-23,-0.1693917538937776
2017-02-24,0.09462636379138671
2017-02-27,-0.025208568985912262
2017-02-28,0.4227812943967335
2017-03-01,-0.34314055630157814
2017-03-02,0.2273484332937142
2017-03-03,0.049630491151669835
2017-03-06,0.0811420807625536
2017-03-07,-0.13354645019956585
2017-03-08,-0.030070647763453244
2017-03-09,-0.04353866428797933
2017-03-10,0.21519618778857835
2017-03-13,-0.10643083261376447
2017-03-14,0.03183938094330664
2017-03-15,-0.07574491616245078
2017-03-16,-0.024949517038846587
2017-03-17,0.05565345848797569
2017-03-20,-0.34839055395006086
2017-03-21,0.1606350760505741
2017-03-22,-0.011343085158491967
2017-03-23,0.004949799255963517
2017-03-24,-0.13194253132340708
2017-03-27,0.144254518679456
2017-03-28,-0.11523063756011212
2017-03-29,0.2086942119643608
2017-03-30,-0.07758447192878258
2017-03-31,-0.03866511246806856
2017-04-03,0.1413440431378781
2017-04-04,-0.21562153017035304
2017-04-05,0.06277197508099758
2017-04-06,0.022820566128821707
2017-04-07,-0.2845112523479385
2017-04-10,-0.04824160161365004
2017-04-11,-0.25909233872308085
2017-04-12,-0.09847769897547103
2017-04-13,0.170018748314744
2017-04-17,0.025952303615119972
2017-04-18,0.13704672463078668
2017-04-19,0.18795414590629136
2017-04-20,0.003874224074236457
2017-04-21,0.24054856851261103
2017-04-24,0.06567404218296204
2017-04-25,-0.02488174429258284
2017-04-26,0.06926120526736322
2017-04-27,-0.034646560076269727
2017-04-28,0.2961445886806669
2017-05-01,-0.14726901258355704
2017-05-02,0.046348182485443104
2017-05-03,0.019136783450894902
2017-05-04,-0.11045740707593872
2017-05-05,-0.03266801008856103
2017-05-08,0.07149925454409362
2017-05-09,0.009589741816763538
2017-05-10,-0.0032813949630713466
2017-05-11,-0.028662705148796794
2017-05-12,0.09578918963112291
2017-05-15,0.26390742363474373
2017-05-16,-0.3118186266204856
2017-05-17,0.14205576932855404
