date,gross_return,net_return,turnover,cost,n_names,invested,cash_weight
2014-01-02,-0.008396580851161219,-0.008871580851161218,0.95,0.000475,3,0.95,0.050000000000000044
2014-01-03,-0.020330578018860575,-0.0204933554490053,0.32555486028944836,0.0001627774301447242,3,0.7244451397105518,0.2755548602894482
2014-01-06,0.033490177093984205,0.03337739966383948,0.22555486028944824,0.00011277743014472413,3,0.95,0.050000000000000044
2014-01-07,0.03756583161385329,0.03738006316218312,0.37153690334033534,0.00018576845167016769,3,0.6784630966596648,0.32153690334033525
2014-01-08,-0.08893036550991118,-0.08910866475325066,0.3565984866789721,0.00017829924333948605,3,0.95,0.050000000000000044
2014-01-09,0.047323408148538144,0.04726626859104556,0.11427911498516857,5.7139557492584285e-05,3,0.9357208850148314,0.06427911498516858
2014-01-10,0.003268981496895132,0.0032482968731784813,0.041369247433301726,2.0684623716650865e-05,3,0.95,0.050000000000000044
2014-01-13,0.026870987227092084,0.026866500023796685,0.008974406590794626,4.487203295397313e-06,3,0.95,0.050000000000000044
2014-01-14,0.035252222841698086,0.03520202357747588,0.10039852844440839,5.019926422220419e-05,3,0.9496014715555916,0.0503985284444084
2014-01-15,-0.012433005141780234,-0.012453321899703006,0.040633515845545864,2.0316757922772933e-05,3,0.9499999999999997,0.050000000000000266
2014-01-16,-0.020862912471241793,-0.020875220124553378,0.024615306623170075,1.2307653311585038e-05,3,0.95,0.050000000000000044
2014-01-17,-0.004095639648271618,-0.004264592081750978,0.33790486695871924,0.00016895243347935963,3,0.7120951330412807,0.2879048669587193
2014-01-21,-0.014937617206936267,-0.015108384425956625,0.3415344380407145,0.00017076721902035724,3,0.9463704289180046,0.0536295710819954
2014-01-22,-0.04850061590060693,-0.04850704249454863,0.012853187883401784,6.426593941700892e-06,3,0.95,0.050000000000000044
2014-01-23,-0.04363907486178208,-0.04365810386960011,0.03805801563606118,1.902900781803059e-05,3,0.9499999999999998,0.050000000000000155
2014-01-24,-0.018059681425947043,-0.018098989807331087,0.07861676276808954,3.930838138404477e-05,3,0.95,0.050000000000000044
2014-01-27,0.08763617813032581,0.0876101705753309,0.05201510998982753,2.6007554994913765e-05,3,0.9499999999999998,0.050000000000000155
2014-01-28,0.054930683331841194,0.054924805462262645,0.011755739157098155,5.877869578549078e-06,3,0.95,0.050000000000000044
2014-01-29,0.039017397690376404,0.03898639530669383,0.0620047673651542,3.10023836825771e-05,3,0.95,0.050000000000000044
2014-01-30,-0.01037510978553736,-0.010394290047763438,0.03836052445215793,1.9180262226078965e-05,3,0.95,0.050000000000000044
2014-01-31,-0.04074843785766048,-0.040757502733638575,0.01812975195618277,9.064875978091386e-06,3,0.95,0.050000000000000044
2014-02-03,0.04428149127683758,0.04419675673424886,0.1694690851774374,8.47345425887187e-05,3,0.8805309148225625,0.11946908517743748
2014-02-04,-0.03381620749127524,-0.033889878521159926,0.14734205976938092,7.367102988469046e-05,3,0.95,0.050000000000000044
2014-02-05,0.02267964964540079,0.022666215219784264,0.02686885123305277,1.3434425616526386e-05,3,0.95,0.050000000000000044
2014-02-06,0.0347737846519781,0.034625078139990884,0.2974130239744319,0.00014870651198721596,3,0.752586976025568,0.247413023974432
2014-02-07,0.0863076080684272,0.08620890155643998,0.197413023974432,9.8706511987216e-05,3,0.95,0.050000000000000044
2014-02-10,0.006121113181099666,0.006106532218519621,0.029161925160088226,1.4580962580044113e-05,3,0.9499999999999997,0.050000000000000266
2014-02-11,0.03556008856636032,0.03554561840068317,0.028940331354306764,1.4470165677153383e-05,3,0.95,0.050000000000000044
2014-02-12,0.042056296112192,0.042052334220747056,0.0079237828898866,3.9618914449433e-06,3,0.95,0.050000000000000044
2014-02-13,-0.03202947728822969,-0.03203672681763239,0.014499058805387571,7.2495294026937856e-06,3,0.95,0.050000000000000044
2014-02-14,0.020924730944833755,0.020921690047090827,0.006081795485853303,3.0408977429266515e-06,3,0.95,0.050000000000000044
2014-02-18,-0.002470328938619634,-0.0024792030479300247,0.017748218620780604,8.874109310390302e-06,3,0.95,0.050000000000000044
2014-02-19,0.02790351633910136,0.027894579448119416,0.017873781963892915,8.936890981946458e-06,3,0.95,0.050000000000000044
2014-02-20,-0.004721521323045431,-0.004841803640039119,0.24056463398737654,0.00012028231699368827,3,0.8094353660126234,0.19056463398737655
2014-02-21,0.011332933523366768,0.011256164245008714,0.15353855671610767,7.676927835805383e-05,3,0.95,0.050000000000000044
2014-02-24,0.014645635364408594,0.014522109566732723,0.24705159535174206,0.00012352579767587103,3,0.8029484046482578,0.19705159535174221
