date,gross_return,net_return,turnover,cost,n_names,invested,cash_weight
2014-01-02,0.00910331590659554,0.008628315906595541,0.95,0.000475,5,0.95,0.050000000000000044
2014-01-03,-0.014806777471708703,-0.015128090715486084,0.6426264875547618,0.0003213132437773809,5,0.95,0.050000000000000044
2014-01-06,0.0816604965135399,0.08151138379799248,0.29822543109485056,0.00014911271554742529,5,0.9499999999999997,0.050000000000000266
2014-01-07,0.07049208392621995,0.0702795108416526,0.4251461691346823,0.00021257308456734114,5,0.9500000000000001,0.04999999999999993
2014-01-08,-0.06284128930448143,-0.0630086444304224,0.33471025188192494,0.00016735512594096247,5,0.9500000000000001,0.04999999999999993
2014-01-09,0.02607032159221535,0.026012988769331797,0.11466564576710528,5.733282288355264e-05,5,0.95,0.050000000000000044
2014-01-10,-0.006579285903766541,-0.006602105824192785,0.04563984085248901,2.2819920426244505e-05,5,0.95,0.050000000000000044
2014-01-13,0.046459864346376716,0.04644899450073175,0.021739691289931584,1.0869845644965793e-05,5,0.9499999999999998,0.050000000000000155
2014-01-14,0.02194911780932366,0.02190675822540836,0.08471916783060354,4.235958391530177e-05,5,0.9500000000000001,0.04999999999999993
2014-01-15,0.0012275823303417141,0.001206270221823474,0.042624217036480117,2.1312108518240057e-05,5,0.95,0.050000000000000044
2014-01-16,-0.007461368552400212,-0.007473195256706921,0.023653408613416887,1.1826704306708444e-05,5,0.95,0.050000000000000044
2014-01-17,0.009885104196041291,0.009865764559693124,0.03867927269633545,1.9339636348167725e-05,5,0.9499999999999998,0.050000000000000155
2014-01-21,-0.006753751675481628,-0.006769827697034276,0.03215204310529604,1.607602155264802e-05,5,0.95,0.050000000000000044
2014-01-22,-0.0059481186633686765,-0.00612161461932515,0.34699191191294754,0.00017349595595647378,5,0.9500000000000001,0.04999999999999993
2014-01-23,-0.046185897294895785,-0.046352834718955654,0.333874848119735,0.0001669374240598675,5,0.95,0.050000000000000044
2014-01-24,-0.019086559962506234,-0.019267069546890694,0.3610191687689217,0.00018050958438446086,5,0.9499999999999997,0.050000000000000266
2014-01-27,0.0740227757762086,0.0739952896439227,0.05497226457178314,2.7486132285891572e-05,5,0.9499999999999998,0.050000000000000155
2014-01-28,0.06176133363169174,0.06175437093547916,0.01392539242516469,6.962696212582345e-06,5,0.95,0.050000000000000044
2014-01-29,0.02801590068778423,0.02799382124492373,0.04415888572099719,2.2079442860498595e-05,5,0.95,0.050000000000000044
2014-01-30,-0.010313049015720003,-0.01033707870532121,0.048059379202414626,2.4029689601207314e-05,5,0.95,0.050000000000000044
2014-01-31,-0.030234513704965937,-0.03024254805225588,0.016068694579885356,8.034347289942678e-06,5,0.95,0.050000000000000044
2014-02-03,0.0389742619247931,0.038744934309697075,0.4586552301920498,0.0002293276150960249,5,0.9499999999999998,0.050000000000000155
2014-02-04,-0.02254101756674985,-0.022570002697396608,0.05797026129351687,2.8985130646758438e-05,5,0.95,0.050000000000000044
2014-02-05,0.013217494170379922,0.013203817465099422,0.027353410560998326,1.3676705280499163e-05,5,0.95,0.050000000000000044
2014-02-06,0.027948096533385744,0.027841151451469977,0.21389016383152976,0.00010694508191576488,5,0.95,0.050000000000000044
2014-02-07,0.07977739697550412,0.07973099982336443,0.09279430427939031,4.639715213969516e-05,5,0.95,0.050000000000000044
2014-02-10,0.0036665986718340746,0.003577286444075843,0.17862445551646294,8.931222775823148e-05,5,0.95,0.050000000000000044
