date,gross,net,turnover,n_names,cash
2026-02-03,-0.0227661019447135,-0.0232661019447135,0.9999999999999998,7,2.220446049250313e-16
2026-02-04,-0.042183254874915914,-0.042183254874915914,0.0,7,2.220446049250313e-16
2026-02-05,0.050649051441686896,0.050649051441686896,0.0,7,2.220446049250313e-16
2026-02-09,-0.009892865460859717,-0.010123634691628948,0.46153846153846145,7,0.46153846153846145
2026-02-10,0.003933949387130894,0.003664718617900125,0.5384615384615383,13,0.0769230769230771
2026-02-12,0.024388765075347506,0.0241854683720508,0.4065934065934066,8,0.3296703296703296
2026-02-13,-0.005202306735700341,-0.005509999043392649,0.6153846153846154,13,0.2857142857142857
2026-02-17,0.013706841998598444,0.013440358482114927,0.5329670329670331,8,0.24725274725274726
2026-02-18,-0.0007301715269321857,-0.0012301715269321858,1.0,5,0.7527472527472527
2026-02-19,0.001102191708962582,0.0007258180825889557,0.7527472527472527,13,2.220446049250313e-16
2026-02-21,0.0,-0.00034615384615384613,0.6923076923076923,4,0.6923076923076923
2026-02-23,0.004228617742571679,0.003728617742571679,1.0,10,0.3076923076923076
2026-02-24,0.003963350622190118,0.0037056583144978103,0.5153846153846153,10,0.20769230769230762
2026-02-25,-0.00804828510155177,-0.008255632977556361,0.41469575200918485,10,0.20700344431687712
2026-02-27,0.003983700292979749,0.0036713213494657827,0.6247578870279322,10,0.4177544427110549
2026-03-02,-0.014796645689323403,-0.015071789683332774,0.5502879880187415,10,0.13253354530768624
2026-03-04,-0.013858550708153903,-0.01404268087306378,0.3682603298197533,10,0.23572678451206674
2026-03-21,0.0,-0.0003540437077934805,0.708087415586961,10,0.47236063107489423
2026-03-22,0.0,-0.0002361803155374471,0.4723606310748942,10,0.0
2026-03-23,0.006071165791327771,0.0057961657913277705,0.5499999999999999,9,0.55
2026-03-24,0.000966484137527496,0.0005793873633339476,0.7741935483870968,31,0.2241935483870966
2026-03-25,-0.005280185880757562,-0.005392282654951111,0.22419354838709676,31,2.220446049250313e-16
2026-03-26,-0.016794979169156985,-0.016907882394963436,0.22580645161290322,24,0.22580645161290325
2026-03-27,-0.0026887163735819265,-0.002833877663904507,0.2903225806451613,31,0.06451612903225823
2026-03-30,0.014047861556518416,0.013873374752999355,0.3489736070381232,33,0.28445747800586507
2026-03-31,0.0032792206828274177,0.0031015562641762816,0.3553288373022718,32,0.07087135929640676
2026-04-01,0.0007736217891273503,0.0006239330958652096,0.29937738652428164,30,0.22850602722787494
2026-04-02,0.004371542205642459,0.004228644124787603,0.285796161709712,32,0.05729013448183706
2026-04-03,0.0,-0.0001026206412480609,0.20524128249612178,33,0.14795114801428488
2026-04-06,-0.00013589424457952174,-0.00024959787836175947,0.22740726756447543,31,0.07945611955019083
2026-04-07,0.009573363880932863,0.009305889547768571,0.5349486663285827,17,0.4554925467783921
2026-04-08,0.0018489090224882317,0.0015487991731642401,0.600219698647983,16,0.14472715186959084
2026-04-09,-0.009656048399417203,-0.00984803976657627,0.38398273431813523,17,0.2392555824485444
2026-04-10,0.007421994839190836,0.007207375529560829,0.42923861926001555,17,0.1899830368114711
2026-04-13,0.0012495818606454241,0.0010455277133142747,0.40810829466229864,19,0.21812525785082748
2026-04-14,0.0014485165197978033,0.001255373641330881,0.3862857569338445,18,0.168160499083017
2026-04-15,0.00961553385854924,0.009430114829148123,0.37083805880223086,18,0.20267755971921386
2026-04-16,0.010951119083034385,0.010751905808442718,0.3984265491833348,18,0.195748989464121
2026-04-17,-0.003036980834514016,-0.00321788448778555,0.36180730654306825,18,0.16605831707894736
2026-04-20,-0.004789773689972643,-0.004935661400976807,0.29177542200832907,19,0.12571710492938193
2026-04-21,0.007966175202105174,0.007821187652648942,0.289975098912462,19,0.16425799398308016
2026-04-22,-0.006006131783545896,-0.006207164381868615,0.4020651966454377,17,0.23780720266235766
2026-04-23,0.005606839060255031,0.005428106470931471,0.35746517864711946,18,0.11965797598476169
2026-04-24,0.0008242980138605993,0.0006622851199780301,0.32402578776513835,19,0.20436781178037644
2026-04-27,-0.006593086108127383,-0.006769107912987948,0.35204360972113086,18,0.14767579794075414
2026-04-28,0.01455451160742424,0.014405132670023149,0.2987578748021827,18,0.15108207686142816
2026-04-29,0.03178761596634444,0.031616156133981076,0.3429196647267258,17,0.19183758786529714
2026-04-30,0.006838800942820146,0.006716965930291719,0.24367002505685337,16,0.05183243719155595
2026-05-01,-0.00014759063033042353,-0.00032448004476039915,0.3537788288599512,17,0.3019463916683951
2026-05-04,0.020537397055727116,0.020364878146548183,0.345037818357864,16,0.04309142668946864
2026-05-05,0.011119330026906706,0.011015742656929561,0.20717473995429064,16,0.16408331326482184
2026-05-06,0.005655183896116585,0.005483960384555731,0.3424470231217072,17,0.1783637098568852
2026-05-07,0.01682298431230274,0.01666276531086731,0.3204380028708545,17,0.14207429301396923
2026-05-08,0.01132495170247804,0.011182180971449868,0.28554146205634445,16,0.143467169042375
2026-05-11,-0.006696429743550291,-0.006840295882076422,0.28773227705226284,18,0.14426510800988757
2026-05-12,0.011923261640042248,0.011740660311932,0.3652026562204981,17,0.2209375482106104
2026-05-13,-0.005435301855727443,-0.0056142121635006014,0.3578206155463162,19,0.13688306733570577
2026-05-14,-0.010247874210047303,-0.010428320000392396,0.3608915806901861,18,0.22400851335448047
2026-05-15,-0.01061948801282549,-0.010804793253747032,0.37061048184308226,17,0.14660196848860185
2026-05-18,-0.006889256132269881,-0.00709370096823435,0.4088896719289382,18,0.26228770344033614
2026-05-19,0.010222336010636261,0.010036734860728425,0.371202299815674,19,0.10891459637533774
2026-05-20,0.009132361413703934,0.008957570796117868,0.3495812351721341,17,0.2406666387967964
2026-05-21,0.015397664358362114,0.015227876012612515,0.33957669149919967,18,0.09891005270240316
2026-05-22,0.008167076860188294,0.007989177182061772,0.3557993562530453,17,0.256889303550642
2026-05-25,0.0,-0.00019419703685314658,0.38839407370629314,17,0.1315047701556511
2026-05-26,0.0022606585725816193,0.0021949061875037937,0.13150477015565107,17,0.0
2026-05-27,0.00727493023215131,0.007108263565484644,0.33333333333333337,12,0.33333333333333326
2026-05-28,0.021183428908049723,0.020961206685827502,0.4444444444444443,18,0.11111111111111116
2026-05-29,0.0028912017566834047,0.0027523128677945157,0.2777777777777778,16,0.16666666666666663
2026-06-01,-0.010925563146184506,-0.01107139647951784,0.29166666666666663,17,0.125
2026-06-02,-0.0015161861487282974,-0.001709883627719894,0.38739495798319323,17,0.26239495798319323
2026-06-03,0.0015911014913717334,0.0013634477563419297,0.45530747005960737,17,0.19291251207641413
2026-06-04,-0.025343415324279306,-0.02554157206983333,0.39631349110804426,17,0.20340097903163035
2026-06-08,-0.006302234802784757,-0.0064992976790265375,0.39412575248356024,16,0.19072477345193029
2026-06-09,-0.02167413273728659,-0.021801750212926106,0.25523495127902934,16,0.06451017782709945
2026-06-11,0.014659642359105053,0.01446387514441271,0.3915344293846851,13,0.3270242515575861
2026-06-12,0.011925983520460969,0.01169299034213536,0.4659863566512161,16,0.13896210509363038
2026-06-15,-0.005520389181303504,-0.005655662983242918,0.27054760387882804,16,0.13158549878519787
2026-06-16,-0.0017108009451758974,-0.002011153992598437,0.6007060948450789,16,0.4691205960598812
2026-06-18,0.007400239656819359,0.007101952354219209,0.5965746052003007,17,0.1274540091404195
2026-06-19,0.0,-0.00016184253441397,0.32368506882794,17,0.19623105968752075
2026-06-22,-0.013708734309310855,-0.013806849839154615,0.19623105968752058,17,2.220446049250313e-16
2026-06-23,-0.00988481653297817,-0.009973051827095817,0.176470588235294,14,0.17647058823529416
2026-06-24,0.020705440931650332,0.020617205637532686,0.17647058823529402,17,2.220446049250313e-16
2026-06-25,-0.027962958364360135,-0.02805119365847778,0.176470588235294,14,0.17647058823529416
2026-06-26,0.017220491577677653,0.017044020989442358,0.35294117647058804,14,0.17647058823529427
2026-06-29,0.0009956117066633823,0.0008075864965793488,0.376050420168067,17,0.19957983193277318
2026-06-30,-0.013380963941054695,-0.013621660126418971,0.48139237072855195,18,0.28181253879577917
2026-07-01,-0.017683881053349698,-0.017890449030921293,0.41313595514318624,18,0.1313234163474073
2026-07-02,0.00807126933452066,0.007898376896936787,0.3457848751677455,18,0.2144614588203385
2026-07-03,0.0,-0.00015997844827073563,0.31995689654147125,18,0.10549543772113323
2026-07-06,-0.023457609990475164,-0.02351035770933573,0.10549543772113296,18,3.3306690738754696e-16
2026-07-07,-0.005272464118899482,-0.005439130785566149,0.3333333333333332,12,0.3333333333333335
