date,gross,net,turnover,n_names,cash
2026-02-03,0.014305150201972872,0.014055150201972871,0.5,1,0.5
2026-02-04,-0.018447637056072108,-0.018447637056072108,0.0,1,0.5
2026-02-05,-0.0018746236139136063,-0.0018746236139136063,0.0,1,0.5
2026-02-09,-0.004177558111175705,-0.004177558111175705,0.0,1,0.5
2026-02-10,-0.01418749647601375,-0.01418749647601375,0.0,1,0.5
2026-02-12,0.002800002325148765,0.002800002325148765,0.0,1,0.5
2026-02-13,-0.006667403487885026,-0.006667403487885026,0.0,1,0.5
2026-02-17,0.005221733717065469,0.005221733717065469,0.0,1,0.5
2026-02-18,0.006196189575632616,0.005696189575632615,1.0,1,0.5
2026-02-19,-0.0011573745675224067,-0.0016573745675224068,1.0,1,0.5
2026-02-21,0.0,-0.0005,1.0,1,0.5
2026-02-23,0.001363335126434606,0.0008633351264346061,1.0,1,0.5
2026-02-24,-0.0022535327644452874,-0.0027535327644452874,1.0,1,0.5
2026-02-25,-0.003466977891576406,-0.003466977891576406,0.0,1,0.5
2026-02-27,0.005621945004296025,0.005121945004296025,1.0,1,0.5
2026-03-02,-0.009198364342489551,-0.009698364342489552,1.0,1,0.5
2026-03-04,-0.004247273524414952,-0.004747273524414952,1.0,1,0.5
2026-03-21,0.0,0.0,0.0,1,0.5
2026-03-22,0.0,0.0,0.0,1,0.5
2026-03-23,0.0002982119187843191,0.0002982119187843191,0.0,1,0.5
2026-03-24,0.0019472212782737364,0.0019472212782737364,0.0,1,0.5
2026-03-25,0.0005344166563636676,0.0005344166563636676,0.0,1,0.5
2026-03-26,-0.007981683443213372,-0.008481683443213373,1.0,1,0.5
2026-03-27,-0.0015072376006357024,-0.0020072376006357025,1.0,1,0.5
2026-03-30,0.014515645209213224,0.014015645209213223,1.0,1,0.5
2026-03-31,0.0036250672576412235,0.0036250672576412235,0.0,1,0.5
2026-04-01,0.0005672276827661804,0.0005672276827661804,0.0,1,0.5
2026-04-02,0.006134558706191062,0.005634558706191062,1.0,1,0.5
2026-04-03,0.0,-0.0005,1.0,1,0.5
2026-04-06,-0.008281064788898174,-0.008781064788898174,1.0,1,0.5
2026-04-07,0.027350125659771574,0.026850125659771573,1.0,1,0.5
2026-04-08,-6.511098408851224e-05,-6.511098408851224e-05,0.0,1,0.5
2026-04-09,-0.0020200984474762484,-0.0020200984474762484,0.0,1,0.5
2026-04-10,0.0026825796507143895,0.0026825796507143895,0.0,1,0.5
2026-04-13,0.0002507828475907248,-0.00024921715240927523,1.0,1,0.5
2026-04-14,-0.0020759120415660415,-0.0020759120415660415,0.0,1,0.5
2026-04-15,0.00850923358355593,0.00850923358355593,0.0,1,0.5
2026-04-16,0.008273368067881814,0.008273368067881814,0.0,1,0.5
2026-04-17,0.0070501924480318445,0.0070501924480318445,0.0,1,0.5
2026-04-20,-0.004361492984052362,-0.004361492984052362,0.0,1,0.5
2026-04-21,0.003627737337557835,0.003627737337557835,0.0,1,0.5
2026-04-22,0.00590143872818194,0.00590143872818194,0.0,1,0.5
2026-04-23,-0.0029275179316041733,-0.0029275179316041733,0.0,1,0.5
2026-04-24,-0.008527527259398093,-0.008527527259398093,0.0,1,0.5
2026-04-27,-0.006170566756763862,-0.006170566756763862,0.0,1,0.5
2026-04-28,-0.0047664401158618586,-0.005266440115861859,1.0,1,0.5
2026-04-29,0.0017619472678166437,0.0012619472678166437,1.0,1,0.5
2026-04-30,-0.004967868162801314,-0.005467868162801315,1.0,1,0.5
2026-05-01,-0.0001853954233674293,-0.0006853954233674293,1.0,1,0.5
2026-05-04,0.00297226788963878,0.00247226788963878,1.0,1,0.5
2026-05-05,0.016743286640432564,0.016743286640432564,0.0,1,0.5
2026-05-06,-0.01270309464686642,-0.01320309464686642,1.0,1,0.5
2026-05-07,0.010568354259497204,0.010568354259497204,0.0,1,0.5
2026-05-08,0.03281839240346884,0.03281839240346884,0.0,1,0.5
2026-05-11,-0.005892380804568609,-0.006392380804568609,1.0,1,0.5
2026-05-12,0.008060035712095903,0.007560035712095903,1.0,1,0.5
2026-05-13,-0.0053863021684166235,-0.005886302168416624,1.0,1,0.5
2026-05-14,-0.005079281513384881,-0.005579281513384882,1.0,1,0.5
2026-05-15,0.001769891409360791,0.001769891409360791,0.0,1,0.5
2026-05-18,-0.0032147955800862493,-0.0037147955800862493,1.0,1,0.5
2026-05-19,0.02416358990597911,0.02416358990597911,0.0,1,0.5
2026-05-20,-0.008063868118491357,-0.008563868118491358,1.0,1,0.5
2026-05-21,0.007830489164237786,0.007330489164237786,1.0,1,0.5
2026-05-22,-0.008665035296748114,-0.009165035296748114,1.0,1,0.5
2026-05-25,0.0,-0.0005,1.0,1,0.5
2026-05-26,-0.004643734598548888,-0.004643734598548888,0.0,1,0.5
2026-05-27,0.0013670784459707264,0.0008670784459707264,1.0,1,0.5
2026-05-28,-0.01316881403580722,-0.01366881403580722,1.0,1,0.5
2026-05-29,0.01204254698684215,0.01154254698684215,1.0,1,0.5
2026-06-01,-0.01692495327372351,-0.01692495327372351,0.0,1,0.5
2026-06-02,0.0028789212414073173,0.0028789212414073173,0.0,1,0.5
2026-06-03,0.012271454679108507,0.011771454679108506,1.0,1,0.5
2026-06-04,0.007437009243790649,0.006937009243790648,1.0,1,0.5
2026-06-08,0.007509263240769837,0.007509263240769837,0.0,1,0.5
2026-06-09,-0.02146861236235198,-0.02146861236235198,0.0,1,0.5
2026-06-11,0.006125074826093813,0.006125074826093813,0.0,1,0.5
2026-06-12,0.010902263755516395,0.010402263755516394,1.0,1,0.5
2026-06-15,-0.008261425948024592,-0.008261425948024592,0.0,1,0.5
2026-06-16,0.0029494667460563395,0.0024494667460563395,1.0,1,0.5
2026-06-18,0.009196411060500953,0.008696411060500953,1.0,1,0.5
2026-06-19,0.0,0.0,0.0,1,0.5
2026-06-22,0.0036014073452979023,0.0036014073452979023,0.0,1,0.5
2026-06-23,0.005390086885031287,0.005390086885031287,0.0,1,0.5
2026-06-24,0.0059662350539995135,0.0059662350539995135,0.0,1,0.5
2026-06-25,0.002869641092843267,0.002869641092843267,0.0,1,0.5
2026-06-26,0.006536637124596845,0.006536637124596845,0.0,1,0.5
2026-06-29,-0.007783678065178046,-0.007783678065178046,0.0,1,0.5
2026-06-30,0.00639822977732285,0.00639822977732285,0.0,1,0.5
2026-07-01,0.0012840267278815265,0.0012840267278815265,0.0,1,0.5
2026-07-02,-0.001178256819338197,-0.001178256819338197,0.0,1,0.5
2026-07-03,0.0,0.0,0.0,1,0.5
2026-07-06,-0.0023107967800304885,-0.0023107967800304885,0.0,1,0.5
2026-07-07,-0.006176313977741432,-0.006676313977741433,1.0,1,0.5
