date,gross,net,turnover,n_names,cash
2026-02-03,-0.011152320285919523,-0.011627320285919522,0.95,3,0.050000000000000044
2026-02-04,-0.05849560817105547,-0.05849560817105547,0.0,3,0.050000000000000044
2026-02-05,0.05900427315173036,0.05900427315173036,0.0,3,0.050000000000000044
2026-02-09,-0.008126927547983767,-0.0083102608813171,0.3666666666666667,3,0.31666666666666665
2026-02-10,0.01014184643253091,0.010008513099197577,0.2666666666666668,3,0.04999999999999982
2026-02-12,0.004985002666378033,0.0048016693330447,0.3666666666666667,3,0.3166666666666669
2026-02-13,-0.005020465644867675,-0.005203798978201008,0.3666666666666667,3,0.04999999999999982
2026-02-17,0.00964384270816605,0.009460509374832716,0.3666666666666667,3,0.3166666666666669
2026-02-18,0.000704390940461647,0.00020439094046164697,1.0,3,0.6833333333333332
2026-02-19,0.006265045189343661,0.005765045189343661,0.9999999999999998,3,0.3166666666666669
2026-02-21,0.0,-0.0004999999999999999,0.9999999999999998,3,0.6833333333333332
2026-02-23,0.002172153132144916,0.0016721531321449161,0.9999999999999998,3,0.3166666666666669
2026-02-24,-0.0013509467870858908,-0.001737057898197002,0.7722222222222221,3,0.4555555555555556
2026-02-25,-0.006165237274143177,-0.006462438128844032,0.5944017094017092,3,0.13884615384615406
2026-02-27,-0.0009176678764416814,-0.0014176678764416814,0.9999999999999998,3,0.8611538461538462
2026-03-02,-0.007120820032454929,-0.007597679006813903,0.9537179487179486,3,0.09256410256410275
2026-03-04,-0.0006931619956643275,-0.0011931619956643273,0.9999999999999999,3,0.9074358974358974
2026-03-21,0.0,-0.00042871794871794867,0.8574358974358973,3,0.050000000000000044
2026-03-22,0.0,0.0,0.0,3,0.050000000000000044
2026-03-23,-0.0055796230121853896,-0.0055796230121853896,0.0,3,0.050000000000000044
2026-03-24,0.001499816125904352,0.0011581494592376855,0.6833333333333333,3,0.6333333333333334
2026-03-25,0.00022612846354793672,-6.553820311872997e-05,0.5833333333333334,3,0.050000000000000044
